#Weibull aproximation vs Original set
#W(x), W(CDF) 
1e-08,0.04530447813859961
1.020960662306048e-08,0.0455633794461392
1.042360673976401e-08,0.04582372450735561
1.064209244064725e-08,0.04608552095668883
1.086515774652537e-08,0.04634877646405644
1.109289864895223e-08,0.04661349873496023
1.132541315152813e-08,0.0468796955105909
1.156280131207375e-08,0.04714737456793272
1.180516528568806e-08,0.04741654371986792
1.205260936870841e-08,0.04768721081528038
1.230524004359262e-08,0.04795938373915831
1.256316602474122e-08,0.04823307041269742
1.28264983052806e-08,0.04850827879340247
1.309535020482668e-08,0.0487850168751891
1.336983741824945e-08,0.04906329268848442
1.365007806546014e-08,0.04934311430032712
1.393619274224144e-08,0.04962448981446765
1.422830457214352e-08,0.04990742737146625
1.452653925946781e-08,0.05019193514879239
1.483102514336103e-08,0.0504780213609215
1.514189325304352e-08,0.05076569425943245
1.545927736419478e-08,0.05105496213310334
1.578331405652117e-08,0.05134583330800757
1.61141427725302e-08,0.05163831614760817
1.645190587753661e-08,0.05193241905285206
1.679674872092653e-08,0.05222815046226315
1.714881969870541e-08,0.05252551885203516
1.750827031735723e-08,0.05282453273612253
1.787525525904235e-08,0.0531252006663322
1.824993244816151e-08,0.05342753123241262
1.86324631193156e-08,0.05373153306214373
1.902301188668946e-08,0.05403721482142432
1.942174681489025e-08,0.05434458521436025
1.982883949127072e-08,0.05465365298335012
2.024446509976802e-08,0.05496442690917092
2.066880249629082e-08,0.05527691581106287
2.110203428568597e-08,0.05559112854681247
2.154434690031882e-08,0.05590707401283501
2.199593068030075e-08,0.05622476114425667
2.245697995539776e-08,0.05654419891499407
2.292769312865649e-08,0.05686539633783427
2.340827276178294e-08,0.05718836246451287
2.389892566231048e-08,0.0575131063857911
2.43998629725955e-08,0.05783963723153218
2.491130026067791e-08,0.05816796417077563
2.543345761304648e-08,0.05849809641181158
2.596655972934873e-08,0.05883004320225305
2.651083601908536e-08,0.05916381382910729
2.706652070033241e-08,0.05949941761884581
2.763385290053173e-08,0.05983686393747312
2.821307675939471e-08,0.06017616219059452
2.880444153396298e-08,0.0605173218234818
2.940820170587061e-08,0.06086035232113873
3.002461709085549e-08,0.06120526320836417
3.06539529505653e-08,0.06155206404981395
3.12964801067075e-08,0.06190076445006232
3.195247505759214e-08,0.06225137405366044
3.262222009711667e-08,0.06260390254519455
3.330600343624589e-08,0.06295835964934249
3.40041193270371e-08,0.06331475513092799
3.471686818926559e-08,0.06367309879497418
3.544455673970436e-08,0.06403340048675576
3.618749812411276e-08,0.06439567009184799
3.694601205199302e-08,0.06475991753617638
3.772042493417001e-08,0.0651261527860626
3.851107002325569e-08,0.06549438584827039
3.93182875570577e-08,0.06586462677004812
4.014242490499318e-08,0.06623688563917152
4.098383671757262e-08,0.06661117258398275
4.184288507901584e-08,0.06698749777342927
4.271993966306777e-08,0.06736587141709949
4.361537789208006e-08,0.06774630376525781
4.45295850994266e-08,0.0681288051088772
4.546295469532399e-08,0.06851338577966948
4.641588833612782e-08,0.06890005615011441
4.738879609717651e-08,0.06928882663348634
4.838209664925958e-08,0.06967970768387943
4.939621743878326e-08,0.07007270979622948
5.043159487171359e-08,0.07046784350633539
5.148867450137498e-08,0.07086511939087758
5.256791122018419e-08,0.07126454806743432
5.366976945540476e-08,0.0716661401944958
5.479472336900293e-08,0.07206990647147682
5.594325706169378e-08,0.07247585763872577
5.711586478126435e-08,0.07288400447753307
5.831305113526219e-08,0.07329435781013605
5.95353313081437e-08,0.0737069284997216
6.078323128297236e-08,0.07412172745042744
6.2057288067765e-08,0.07453876560733941
6.335804992658255e-08,0.07495805395648814
6.46860766154632e-08,0.07537960352484141
6.604193962330306e-08,0.0758034253802955
6.742622241778349e-08,0.07622953063166304
6.883952069645497e-08,0.07665793042865843
7.028244264308353e-08,0.07708863596188165
7.175560918936921e-08,0.07752165846279724
7.32596542821523e-08,0.07795700920371296
7.479522515621828e-08,0.07839469949775402
7.636298261282242e-08,0.07883474069883556
7.796360130405237e-08,0.07927714420163146
7.959777002314978e-08,0.079721921441541
8.126619200091946e-08,0.08016908389465238
8.296958520834915e-08,0.08061864307770283
8.470868266557402e-08,0.08107061054803666
8.648423275731727e-08,0.08152499790355949
8.829699955494083e-08,0.08198181678268979
9.014776314524918e-08,0.08244107886430718
9.20373199661823e-08,0.08290279586769767
9.396648314954691e-08,0.0833669795524955
9.593608287093146e-08,0.08383364171862218
9.794696670695386e-08,0.08430279420622155
1e-07,0.0847744488955926
1.020960662306048e-07,0.08524861770711745
1.042360673976401e-07,0.0857253126011871
1.064209244064725e-07,0.08620454557812351
1.086515774652537e-07,0.08668632867809756
1.109289864895223e-07,0.08717067398104428
1.132541315152813e-07,0.08765759360657399
1.156280131207375e-07,0.08814709971387924
1.180516528568806e-07,0.08863920450164009
1.205260936870841e-07,0.08913392020792277
1.230524004359261e-07,0.08963125911007697
1.256316602474121e-07,0.09013123352462804
1.28264983052806e-07,0.09063385580716554
1.309535020482668e-07,0.09113913835222831
1.336983741824945e-07,0.09164709359318435
1.365007806546014e-07,0.09215773400210869
1.393619274224144e-07,0.09267107208965453
1.422830457214352e-07,0.09318712040492294
1.452653925946781e-07,0.09370589153532627
1.483102514336103e-07,0.09422739810644831
1.514189325304352e-07,0.09475165278190045
1.545927736419479e-07,0.095278668263172
1.578331405652117e-07,0.09580845728947796
1.61141427725302e-07,0.0963410326376013
1.645190587753661e-07,0.09687640712173085
1.679674872092653e-07,0.0974145935932943
1.714881969870541e-07,0.09795560494078748
1.750827031735723e-07,0.09849945408959815
1.787525525904236e-07,0.0990461540018257
1.824993244816151e-07,0.09959571767609465
1.86324631193156e-07,0.1001481581473659
1.902301188668946e-07,0.10070348848674
1.942174681489024e-07,0.1012617218012579
1.982883949127071e-07,0.1018228712336955
2.024446509976802e-07,0.1023869499623529
2.066880249629082e-07,0.1029539712008397
2.110203428568597e-07,0.103523948197854
2.154434690031882e-07,0.1040968942369562
2.199593068030075e-07,0.1046728226363383
2.245697995539772e-07,0.1052517467485865
2.292769312865649e-07,0.1058336799604405
2.340827276178294e-07,0.1064186356925441
2.389892566231048e-07,0.1070066273991936
2.43998629725955e-07,0.1075976685680784
2.491130026067786e-07,0.108191772720016
2.543345761304648e-07,0.1087889534086831
2.596655972934872e-07,0.1093892242203378
2.651083601908536e-07,0.1099925987735393
2.706652070033241e-07,0.1105990907188587
2.763385290053167e-07,0.1112087137385858
2.82130767593947e-07,0.1118214815464289
2.880444153396298e-07,0.1124374078872084
2.940820170587061e-07,0.1130565065365446
3.002461709085549e-07,0.1136787913005392
3.065395295056524e-07,0.1143042760154495
3.12964801067075e-07,0.114932974547358
