#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
1.86324631193156e-07,1.817042738494479e-09
1.902301188668946e-07,1.85512916139885e-09
1.942174681489024e-07,1.894013945680229e-09
1.982883949127071e-07,1.933713744683985e-09
2.024446509976802e-07,1.974245655844697e-09
2.066880249629082e-07,2.015627109663853e-09
2.110203428568597e-07,2.057875980732149e-09
2.154434690031882e-07,2.101010476707188e-09
2.199593068030075e-07,2.145049027291179e-09
2.245697995539772e-07,2.190010617297844e-09
2.292769312865649e-07,2.235914786652415e-09
2.340827276178294e-07,2.282780964257825e-09
2.389892566231048e-07,2.330629578217724e-09
2.43998629725955e-07,2.379481167658071e-09
2.491130026067786e-07,2.429356604771726e-09
2.543345761304648e-07,2.480277538907671e-09
2.596655972934872e-07,2.532265841459491e-09
2.651083601908536e-07,2.585343827909981e-09
2.706652070033241e-07,2.639534257831144e-09
2.763385290053167e-07,2.694860667951104e-09
2.82130767593947e-07,2.751346706020286e-09
2.880444153396298e-07,2.80901679694523e-09
2.940820170587061e-07,2.867895698699385e-09
3.002461709085549e-07,2.928008613345412e-09
3.065395295056524e-07,2.989381631124388e-09
3.12964801067075e-07,3.052041064321998e-09
3.195247505759214e-07,3.116013891357738e-09
3.262222009711673e-07,3.181327534740319e-09
3.330600343624589e-07,3.248010305156868e-09
3.400411932703703e-07,3.316090735339117e-09
3.471686818926559e-07,3.385598246197219e-09
3.544455673970435e-07,3.456562591708234e-09
3.618749812411284e-07,3.529014414027642e-09
3.694601205199302e-07,3.602984910422435e-09
3.772042493416994e-07,3.678505833271117e-09
3.851107002325569e-07,3.755609823130612e-09
3.93182875570577e-07,3.834329853624752e-09
4.014242490499326e-07,3.914700008600391e-09
4.098383671757261e-07,3.996754704971295e-09
4.184288507901585e-07,4.080529247829645e-09
4.271993966306776e-07,4.166059941468347e-09
4.361537789208006e-07,4.253383312224912e-09
4.45295850994266e-07,4.342536996659874e-09
4.5462954695324e-07,4.433559408489884e-09
4.641588833612782e-07,4.526489738587713e-09
4.738879609717651e-07,4.621367954982247e-09
4.838209664925957e-07,4.718234913880792e-09
4.939621743878326e-07,4.817132248646772e-09
5.043159487171359e-07,4.918102591844331e-09
5.148867450137498e-07,5.021189242171431e-09
5.25679112201842e-07,5.126436719571359e-09
5.366976945540476e-07,5.233890210121217e-09
5.479472336900293e-07,5.343596010121132e-09
5.594325706169378e-07,5.455601304049651e-09
5.711586478126435e-07,5.569954386608345e-09
5.831305113526218e-07,5.686704218632599e-09
5.95353313081437e-07,5.805901315270035e-09
6.078323128297237e-07,5.927596857802087e-09
6.205728806776501e-07,6.051843248755517e-09
6.335804992658255e-07,6.178693889857811e-09
6.468607661546321e-07,6.30820340408178e-09
6.604193962330305e-07,6.44042752462326e-09
6.742622241778349e-07,6.575423094901112e-09
6.883952069645496e-07,6.713248401624128e-09
7.028244264308353e-07,6.853962508657219e-09
7.175560918936921e-07,6.997626145199831e-09
7.32596542821523e-07,7.144300928629832e-09
7.479522515621828e-07,7.294050252681927e-09
7.636298261282241e-07,7.446938399269243e-09
7.796360130405236e-07,7.603031093594836e-09
7.959777002314978e-07,7.762395726196303e-09
8.126619200091945e-07,7.925100686811959e-09
8.296958520834915e-07,8.091216030514659e-09
8.470868266557403e-07,8.260813255667188e-09
8.648423275731727e-07,8.433965414944566e-09
8.829699955494083e-07,8.610746893289445e-09
9.014776314524917e-07,8.791233852001312e-09
9.20373199661823e-07,8.97550389566959e-09
9.396648314954691e-07,9.163636405240538e-09
9.593608287093148e-07,9.355712315972653e-09
9.794696670695385e-07,9.551814228458966e-09
1e-06,9.752026630671651e-09
1.020960662306047e-06,9.956435564895116e-09
1.042360673976401e-06,1.016512896079291e-08
1.064209244064725e-06,1.037819685745234e-08
1.086515774652537e-06,1.059573073725062e-08
1.109289864895223e-06,1.081782430301104e-08
1.132541315152813e-06,1.104457303391371e-08
1.156280131207375e-06,1.12760746295848e-08
1.180516528568805e-06,1.151242856600732e-08
1.205260936870841e-06,1.175373665063262e-08
1.230524004359262e-06,1.200010280033581e-08
1.256316602474121e-06,1.225163293039344e-08
1.28264983052806e-06,1.250843528755041e-08
1.309535020482668e-06,1.277062033899767e-08
1.336983741824945e-06,1.303830099441683e-08
1.365007806546014e-06,1.331159238393553e-08
1.393619274224143e-06,1.35906121911944e-08
1.422830457214352e-06,1.387548043130238e-08
1.452653925946781e-06,1.41663196728814e-08
1.483102514336103e-06,1.446325514908864e-08
1.514189325304352e-06,1.476641453557193e-08
1.545927736419479e-06,1.507592839455896e-08
1.57833140565212e-06,1.539192984179039e-08
1.61141427725302e-06,1.571455487958673e-08
1.645190587753661e-06,1.604394228582606e-08
1.679674872092653e-06,1.638023394701094e-08
1.714881969870541e-06,1.672357452520146e-08
1.750827031735727e-06,1.70741116800599e-08
1.787525525904235e-06,1.743199640191762e-08
1.82499324481615e-06,1.779738256768582e-08
1.86324631193156e-06,1.817042749596709e-08
1.902301188668946e-06,1.85512917250108e-08
1.942174681489028e-06,1.894013901271308e-08
1.982883949127071e-06,1.933713689172833e-08
2.024446509976802e-06,1.974245611435776e-08
2.066880249629082e-06,2.015627109663853e-08
2.110203428568597e-06,2.057875980732149e-08
2.154434690031886e-06,2.101010421196037e-08
2.199593068030075e-06,2.145048993984489e-08
2.245697995539772e-06,2.190010639502304e-08
2.292769312865649e-06,2.235914720039034e-08
2.340827276178294e-06,2.282780964257825e-08
2.389892566231052e-06,2.330629567115494e-08
2.43998629725955e-06,2.379481112146919e-08
2.491130026067786e-06,2.429356604771726e-08
2.543345761304648e-06,2.480277527805441e-08
2.596655972934872e-06,2.53226578594834e-08
2.651083601908542e-06,2.585343761296599e-08
2.706652070033241e-06,2.639534268933375e-08
2.763385290053167e-06,2.694860656848874e-08
2.821307675939471e-06,2.751346728224746e-08
2.880444153396298e-06,2.809016774740769e-08
2.940820170587067e-06,2.867895620983774e-08
3.002461709085549e-06,2.928008613345412e-08
3.065395295056524e-06,2.989381608919928e-08
3.129648010670751e-06,3.052041031015307e-08
3.195247505759214e-06,3.116013835846587e-08
3.262222009711673e-06,3.181327545842549e-08
3.330600343624589e-06,3.248010271850177e-08
3.400411932703702e-06,3.316090724236886e-08
3.47168681892656e-06,3.385598179583837e-08
3.544455673970436e-06,3.456562558401544e-08
3.618749812411284e-06,3.529014391823182e-08
3.694601205199302e-06,3.602984877115745e-08
3.772042493416993e-06,3.678505822168887e-08
3.851107002325569e-06,3.75560973431277e-08
3.93182875570577e-06,3.8343297981136e-08
4.014242490499326e-06,3.914699897578089e-08
4.098383671757261e-06,3.996754593948992e-08
4.184288507901576e-06,4.080529214522954e-08
4.271993966306777e-06,4.166059808241585e-08
4.361537789208005e-06,4.253383178998149e-08
4.45295850994266e-06,4.342536907842032e-08
4.5462954695324e-06,4.433559352978733e-08
4.641588833612773e-06,4.526489694178792e-08
4.738879609717651e-06,4.621367910573326e-08
4.838209664925957e-06,4.718234847267411e-08
4.939621743878326e-06,4.81713217093116e-08
5.043159487171359e-06,4.918102447515338e-08
5.148867450137487e-06,5.021189131149129e-08
5.25679112201842e-06,5.126436575242366e-08
5.366976945540476e-06,5.233890076894454e-08
5.479472336900293e-06,5.343595876894369e-08
5.594325706169378e-06,5.455601181925118e-08
5.711586478126423e-06,5.56995419787043e-08
5.831305113526219e-06,5.686704118712527e-08
5.95353313081437e-06,5.805901204247732e-08
6.078323128297237e-06,5.927596735677554e-08
6.205728806776501e-06,6.051843082222064e-08
6.335804992658241e-06,6.178693712222127e-08
6.468607661546321e-06,6.308203226446096e-08
6.604193962330305e-06,6.440427335885346e-08
6.742622241778349e-06,6.575422950572118e-08
6.883952069645496e-06,6.713248168477293e-08
7.028244264308338e-06,6.853962297714844e-08
7.175560918936921e-06,6.997625878746305e-08
7.32596542821523e-06,7.144300739891918e-08
7.479522515621829e-06,7.294050019535092e-08
7.636298261282242e-06,7.446938132815717e-08
7.796360130405221e-06,7.603030882652462e-08
7.959777002314978e-06,7.762395437538316e-08
8.126619200091945e-06,7.925100375949512e-08
8.296958520834915e-06,8.091215719652212e-08
8.470868266557402e-06,8.260812955906971e-08
8.648423275731709e-06,8.433965059673199e-08
8.829699955494083e-06,8.610746549120307e-08
9.014776314524917e-06,8.791233485627714e-08
9.20373199661823e-06,8.975503551500452e-08
9.396648314954691e-06,9.16363604996917e-08
9.593608287093147e-06,9.355711916292364e-08
9.794696670695386e-06,9.551813828778677e-08
1e-05,9.75202616437798e-08
1.020960662306048e-05,9.956435076396986e-08
1.042360673976401e-05,1.016512853890816e-07
1.064209244064725e-05,1.037819635785198e-07
1.086515774652537e-05,1.05957302154458e-07
1.109289864895223e-05,1.081782372569506e-07
1.132541315152813e-05,1.104457246769996e-07
1.156280131207375e-05,1.12760740078599e-07
1.180516528568806e-05,1.151242796648688e-07
1.205260936870841e-05,1.175373607331665e-07
1.230524004359262e-05,1.200010214530423e-07
1.256316602474121e-05,1.225163221985071e-07
1.28264983052806e-05,1.250843453259876e-07
1.309535020482668e-05,1.277061958404602e-07
1.336983741824945e-05,1.303830021726071e-07
1.365007806546014e-05,1.331159160677942e-07
1.393619274224143e-05,1.359061135852713e-07
1.422830457214352e-05,1.387547955422619e-07
1.452653925946781e-05,1.416631877360075e-07
1.483102514336103e-05,1.446325418319461e-07
1.514189325304352e-05,1.476641354747343e-07
1.545927736419479e-05,1.507592732874485e-07
1.578331405652116e-05,1.539192873156736e-07
1.61141427725302e-05,1.571455372495478e-07
1.645190587753661e-05,1.604394115339858e-07
1.679674872092653e-05,1.63802327590723e-07
1.714881969870541e-05,1.672357324844498e-07
1.750827031735727e-05,1.707411039220119e-07
1.787525525904236e-05,1.743199502524106e-07
1.82499324481615e-05,1.779738115770257e-07
1.86324631193156e-05,1.817042601937047e-07
1.902301188668946e-05,1.85512901484941e-07
1.942174681489028e-05,1.894013743619638e-07
1.982883949127071e-05,1.93371352263938e-07
2.024446509976802e-05,1.974245433800093e-07
2.066880249629082e-05,2.015626922036162e-07
2.110203428568597e-05,2.057875793104458e-07
2.154434690031887e-05,2.10101022801723e-07
2.199593068030075e-05,2.145048788593229e-07
2.245697995539772e-05,2.190010427449707e-07
2.292769312865649e-05,2.235914491333091e-07
2.340827276178294e-05,2.282780734441658e-07
2.389892566231053e-05,2.330629325086875e-07
2.43998629725955e-05,2.379480853464955e-07
2.491130026067786e-05,2.429356341648869e-07
2.543345761304648e-05,2.480277253580354e-07
2.596655972934872e-05,2.532265500621023e-07
2.651083601908542e-05,2.585343455985267e-07
2.706652070033241e-05,2.639533960291374e-07
2.763385290053167e-05,2.694860332663751e-07
2.821307675939471e-05,2.751346382945385e-07
2.880444153396298e-05,2.809016417248955e-07
2.940820170587067e-05,2.867895252389729e-07
3.002461709085549e-05,2.928008228098022e-07
3.065395295056524e-05,2.989381210349862e-07
3.12964801067075e-05,3.052040611351003e-07
3.195247505759214e-05,3.116013393977823e-07
3.262222009711673e-05,3.18132708732044e-07
3.330600343624589e-05,3.248009800005391e-07
3.400411932703703e-05,3.316090224636525e-07
3.471686818926559e-05,3.385597659999462e-07
3.544455673970435e-05,3.456562017722931e-07
3.618749812411284e-05,3.529013833381001e-07
3.694601205199302e-05,3.602984287587319e-07
3.772042493416993e-05,3.678505210436001e-07
3.851107002325569e-05,3.755609101485646e-07
3.93182875570577e-05,3.83432914086157e-07
4.014242490499326e-05,3.914699203688699e-07
4.098383671757261e-05,3.996753875634695e-07
4.184288507901576e-05,4.080528466232636e-07
4.271993966306776e-05,4.166059027754798e-07
4.361537789208006e-05,4.253382365204672e-07
4.45295850994266e-05,4.342536057411195e-07
4.5462954695324e-05,4.433558469241206e-07
4.641588833612772e-05,4.526488770473236e-07
4.738879609717651e-05,4.621366951340633e-07
4.838209664925957e-05,4.718233840295127e-07
4.939621743878326e-05,4.817131122880625e-07
5.043159487171359e-05,4.918101356166105e-07
5.148867450137487e-05,5.021187992060305e-07
5.256791122018419e-05,5.126435390634398e-07
5.366976945540476e-05,5.233888844546897e-07
5.479472336900293e-05,5.343594591256107e-07
5.594325706169377e-05,5.455599842996151e-07
5.711586478126424e-05,5.569952796768973e-07
5.831305113526218e-05,5.686702663210141e-07
5.95353313081437e-05,5.805899682131965e-07
6.078323128297237e-05,5.927595149168852e-07
6.2057288067765e-05,6.051841431320426e-07
6.335804992658241e-05,6.178691996927554e-07
6.468607661546321e-05,6.308201432325689e-07
6.604193962330305e-05,6.440425470710665e-07
6.742622241778349e-05,6.575421008792048e-07
6.883952069645496e-05,6.713246142320273e-07
7.028244264308338e-05,6.853960179409313e-07
7.175560918936922e-05,6.997623673843378e-07
7.32596542821523e-05,7.144298448391595e-07
7.479522515621829e-05,7.294047620343136e-07
7.636298261282242e-05,7.446935632593465e-07
7.79636013040522e-05,7.603028276959023e-07
7.959777002314978e-05,7.762392723043021e-07
8.126619200091945e-05,7.925097551542137e-07
8.296958520834916e-05,8.091212777561196e-07
8.470868266557403e-05,8.260809886140308e-07
8.648423275731709e-05,8.433961858900219e-07
8.829699955494083e-05,8.610743209569449e-07
9.014776314524917e-05,8.791230010629647e-07
9.203731996618231e-05,8.975499932173392e-07
9.39664831495469e-05,9.163632268549549e-07
9.593608287093147e-05,9.355707980551742e-07
9.794696670695385e-05,9.551809722063709e-07
0.0001,9.752021882247774e-07
0.0001020960662306048,9.956430618851542e-07
0.0001042360673976401,1.016512389262481e-06
0.0001064209244064725,1.037819151061825e-06
0.0001086515774652537,1.059572516282081e-06
0.0001109289864895223,1.081781845990726e-06
0.0001132541315152813,1.104456697431644e-06
0.0001156280131207375,1.127606828243977e-06
0.0001180516528568806,1.151242200569946e-06
0.0001205260936870841,1.175372985384726e-06
0.0001230524004359262,1.20000956682631e-06
0.0001256316602474122,1.225162546747427e-06
0.000128264983052806,1.250842749156433e-06
0.0001309535020482668,1.277061224880249e-06
0.0001336983741824945,1.30382925644934e-06
0.0001365007806546014,1.331158362982698e-06
0.0001393619274224143,1.359060304961801e-06
0.0001422830457214352,1.387547089337637e-06
0.0001452653925946781,1.416630974748756e-06
0.0001483102514336103,1.446324476739314e-06
0.0001514189325304352,1.47664037331019e-06
0.0001545927736419478,1.507591710137035e-06
0.0001578331405652116,1.539191806565476e-06
0.000161141427725302,1.571454260940186e-06
0.0001645190587753661,1.604392956600087e-06
0.0001679674872092653,1.638022067984579e-06
0.0001714881969870541,1.672356066739766e-06
0.0001750827031735723,1.707409727491616e-06
0.0001787525525904235,1.743198135062407e-06
0.0001824993244816151,1.779736690021849e-06
0.000186324631193156,1.817041115792506e-06
0.0001902301188668946,1.855127465755224e-06
0.0001942174681489025,1.894012129244338e-06
0.0001982883949127071,1.933711839541274e-06
0.0002024446509976802,1.97424368042487e-06
0.0002066880249629082,2.015625093720885e-06
0.0002110203428568597,2.057873887184591e-06
0.0002154434690031882,2.101008241495173e-06
0.0002199593068030075,2.1450467185824e-06
0.0002245697995539772,2.190008269176147e-06
0.0002292769312865649,2.235912241688176e-06
0.0002340827276178294,2.28277838965063e-06
0.0002389892566231048,2.330626880819864e-06
0.000243998629725955,2.379478305725158e-06
0.0002491130026067791,2.429353686328461e-06
0.0002543345761304648,2.480274485461287e-06
0.0002596655972934873,2.532262615484449e-06
0.0002651083601908536,2.585340448502116e-06
0.0002706652070033241,2.639530825021552e-06
0.0002763385290053172,2.694857064722278e-06
0.0002821307675939471,2.75134297600399e-06
0.0002880444153396298,2.809012865978566e-06
0.000294082017058706,2.867891551683321e-06
0.0003002461709085549,2.92800436996199e-06
0.000306539529505653,2.989377189011044e-06
0.000312964801067075,3.052036419259885e-06
0.0003195247505759214,3.116009024251021e-06
0.0003262222009711667,3.181322533296616e-06
0.0003330600343624589,3.248005052247649e-06
0.000340041193270371,3.316085276483527e-06
0.000347168681892656,3.385592502458401e-06
0.0003544455673970436,3.456556641023845e-06
0.0003618749812411277,3.529008229641306e-06
0.0003694601205199302,3.602978446148875e-06
0.0003772042493417001,3.678499121750889e-06
0.0003851107002325569,3.755602754895726e-06
0.000393182875570577,3.834322525042566e-06
0.0004014242490499318,3.914692307316336e-06
0.0004098383671757261,3.996746686829589e-06
0.0004184288507901585,4.080520973559487e-06
0.0004271993966306776,4.166051217557865e-06
0.0004361537789208006,4.253374224605366e-06
0.0004452958509942651,4.342527571754573e-06
0.0004546295469532399,4.433549623983346e-06
0.0004641588833612782,4.526479550182039e-06
0.0004738879609717651,4.621357340250931e-06
0.0004838209664925957,4.718223822308687e-06
0.0004939621743878316,4.8171206803449e-06
0.0005043159487171359,4.918090471872638e-06
0.0005148867450137498,5.021176646691217e-06
0.0005256791122018419,5.126423564982829e-06
0.0005366976945540476,5.233876516963498e-06
0.0005479472336900282,5.343581742089931e-06
0.0005594325706169377,5.455586448932515e-06
0.0005711586478126435,5.569938835714439e-06
0.0005831305113526219,5.686688110739802e-06
0.000595353313081437,5.805884513820914e-06
0.0006078323128297224,5.927579337816624e-06
0.0006205728806776501,6.051824950614737e-06
0.0006335804992658254,6.178674817891583e-06
0.0006468607661546321,6.308183525760569e-06
0.0006604193962330305,6.440406804641974e-06
0.0006742622241778335,6.575401552910698e-06
0.0006883952069645496,6.71322586176526e-06
0.0007028244264308353,6.853939039874746e-06
0.0007175560918936921,6.997601638913942e-06
0.000732596542821523,7.144275479875617e-06
0.0007479522515621828,7.294023679493833e-06
0.0007636298261282241,7.446910677444407e-06
0.0007796360130405237,7.603002263989467e-06
0.0007959777002314978,7.762365608399158e-06
0.0008126619200091946,7.925069287928466e-06
0.0008296958520834915,8.09118331690506e-06
0.0008470868266557402,8.260779177593491e-06
0.0008648423275731727,8.433929850171218e-06
0.0008829699955494083,8.610709844592002e-06
0.0009014776314524918,8.791195232449311e-06
0.000920373199661823,8.975463680060969e-06
0.000939664831495469,9.163594481331749e-06
0.0009593608287093146,9.355668592281319e-06
0.0009794696670695387,9.551768665683191e-06
0.001,9.751979086924933e-06
0.001020960662306047,9.956386009757345e-06
0.001042360673976401,1.016507739404204e-05
0.001064209244064725,1.037814304294393e-05
0.001086515774652537,1.05956746422331e-05
0.001109289864895223,1.08177657990316e-05
0.001132541315152813,1.104451208266966e-05
0.001156280131207375,1.127601106554188e-05
0.001180516528568806,1.151236236518471e-05
0.001205260936870841,1.1753667686909e-05
0.001230524004359262,1.200003086798684e-05
0.001256316602474122,1.225155792183852e-05
0.00128264983052806,1.250835708410669e-05
0.001309535020482668,1.277053885884172e-05
0.001336983741824945,1.303821606624123e-05
0.001365007806546014,1.331150389127789e-05
0.001393619274224143,1.359051993321536e-05
0.001422830457214352,1.387538425567936e-05
0.001452653925946781,1.416621943939322e-05
0.001483102514336103,1.446315063391435e-05
0.001514189325304352,1.476630561203507e-05
0.001545927736419478,1.507581482440568e-05
0.001578331405652117,1.539181145593371e-05
0.00161141427725302,1.571443148329354e-05
0.001645190587753661,1.604381373254693e-05
0.001679674872092653,1.638009994009426e-05
0.001714881969870541,1.672343481262661e-05
0.001750827031735723,1.707396608974232e-05
0.001787525525904235,1.743184460789582e-05
0.00182499324481615,1.779722436467956e-05
0.00186324631193156,1.817026258543741e-05
0.001902301188668946,1.855111979076618e-05
0.001942174681489024,1.893995986579355e-05
0.001982883949127072,1.933695013023318e-05
0.002024446509976802,1.974226141099322e-05
0.002066880249629082,2.015606811511805e-05
0.002110203428568597,2.057854830528338e-05
0.002154434690031882,2.100988377573554e-05
0.002199593068030075,2.145026013156137e-05
0.002245697995539772,2.189986686729206e-05
0.002292769312865649,2.235889744939268e-05
0.002340827276178294,2.282754939919585e-05
0.002389892566231048,2.330602437761176e-05
0.00243998629725955,2.37945282723917e-05
0.002491130026067791,2.429327128605774e-05
0.002543345761304648,2.480246802694097e-05
0.002596655972934872,2.532233760133007e-05
0.002651083601908536,2.585310370750715e-05
0.002706652070033241,2.639499473211515e-05
0.002763385290053173,2.694824384852357e-05
0.002821307675939471,2.751308911708161e-05
0.002880444153396298,2.808977358736975e-05
0.002940820170587061,2.867854540300474e-05
0.003002461709085549,2.927965790833209e-05
0.00306539529505653,2.989336975689483e-05
0.00312964801067075,3.05199450238991e-05
0.003195247505759214,3.115965331823567e-05
0.003262222009711667,3.181276990005255e-05
0.003330600343624588,3.247957579788352e-05
0.00340041193270371,3.316035793021754e-05
0.003471686818926559,3.385540922884456e-05
0.003544455673970436,3.456502876453271e-05
0.003618749812411277,3.528952187614731e-05
0.003694601205199302,3.602920030176815e-05
0.003772042493417001,3.678438231258241e-05
0.003851107002325569,3.755539285010823e-05
0.003931828755705771,3.834256366586075e-05
0.004014242490499318,3.914623346390478e-05
0.004098383671757262,3.99667480469601e-05
0.004184288507901585,4.080446046439423e-05
0.004271993966306777,4.165973116498911e-05
0.004361537789208006,4.253292815126208e-05
0.004452958509942651,4.342442713800576e-05
0.0045462954695324,4.433461171404751e-05
0.004641588833612782,4.526387350689554e-05
0.004738879609717651,4.621261235138174e-05
0.004838209664925958,4.718123646185735e-05
0.004939621743878316,4.8170162607164e-05
0.005043159487171359,4.917981629048995e-05
0.005148867450137497,5.02106319320017e-05
0.005256791122018419,5.126305305580559e-05
0.005366976945540477,5.233753248068407e-05
0.005479472336900281,5.343453251482888e-05
0.005594325706169377,5.455452515457093e-05
0.005711586478126435,5.569799228777317e-05
0.005831305113526219,5.686542590033206e-05
0.00595353313081437,5.805732828856325e-05
0.006078323128297224,5.927421227447383e-05
0.0062057288067765,6.051660142691873e-05
0.006335804992658254,6.178503028642091e-05
0.006468607661546321,6.308004459487648e-05
