#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
2.154434690031882e-07,0.0005683305273209704
2.199593068030075e-07,0.0005802396548436617
2.245697995539772e-07,0.0005923982591659049
2.292769312865649e-07,0.0006048115632868445
2.340827276178294e-07,0.000617484899420595
2.389892566231048e-07,0.0006304237112744193
2.43998629725955e-07,0.0006436335563743123
2.491130026067786e-07,0.0006571201084381029
2.543345761304648e-07,0.0006708891597987376
2.596655972934872e-07,0.0006849466238774138
2.651083601908536e-07,0.0006992985377078931
2.706652070033241e-07,0.0007139510645131075
2.763385290053167e-07,0.0007289104963357218
2.82130767593947e-07,0.0007441832567224305
2.880444153396298e-07,0.0007597759034640994
2.940820170587061e-07,0.0007756951313936389
3.002461709085549e-07,0.0007919477752398318
3.065395295056524e-07,0.0008085408125422244
3.12964801067075e-07,0.0008254813666250804
3.195247505759214e-07,0.0008427767096333971
3.262222009711673e-07,0.0008604342656315378
3.330600343624589e-07,0.000878461613766035
3.400411932703703e-07,0.0008968664914938973
3.471686818926559e-07,0.0009156567978770846
3.544455673970435e-07,0.0009348405969458184
3.618749812411284e-07,0.0009544261211308358
3.694601205199302e-07,0.0009744217747666983
3.772042493416994e-07,0.0009948361376669324
3.851107002325569e-07,0.00101567796877422
3.93182875570577e-07,0.001036956209884199
4.014242490499326e-07,0.00105867998944742
4.098383671757261e-07,0.001080858626448689
4.184288507901585e-07,0.001103501634367343
4.271993966306776e-07,0.001126618725217909
4.361537789208006e-07,0.001150219813674913
4.45295850994266e-07,0.001174315021282402
4.5462954695324e-07,0.001198914680749619
4.641588833612782e-07,0.001224029340335275
4.738879609717651e-07,0.001249669768322637
4.838209664925957e-07,0.001275846957584981
4.939621743878326e-07,0.001302572130246649
5.043159487171359e-07,0.00132985674243824
5.148867450137498e-07,0.001357712489150842
5.25679112201842e-07,0.001386151309188288
5.366976945540476e-07,0.001415185390222007
5.479472336900293e-07,0.00144482717394967
5.594325706169378e-07,0.001475089361358206
5.711586478126435e-07,0.001505984918095948
5.831305113526218e-07,0.001537527079954137
5.95353313081437e-07,0.001569729358460004
6.078323128297237e-07,0.001602605546585645
6.205728806776501e-07,0.00163616972457159
6.335804992658255e-07,0.001670436265871156
6.468607661546321e-07,0.001705419843214595
6.604193962330305e-07,0.001741135434798036
6.742622241778349e-07,0.001777598330598096
6.883952069645496e-07,0.001814824138814619
7.028244264308353e-07,0.00185282879244586
7.175560918936921e-07,0.001891628555996228
7.32596542821523e-07,0.001931240032321146
7.479522515621828e-07,0.001971680169610579
7.636298261282241e-07,0.002012966268514327
7.796360130405236e-07,0.00205511598941277
7.959777002314978e-07,0.002098147359833491
8.126619200091945e-07,0.002142078782019996
8.296958520834915e-07,0.002186929040651764
8.470868266557403e-07,0.002232717310722276
8.648423275731727e-07,0.002279463165575146
8.829699955494083e-07,0.002327186585102892
9.014776314524917e-07,0.002375907964111357
9.20373199661823e-07,0.002425648120852664
9.396648314954691e-07,0.00247642830573036
9.593608287093148e-07,0.002528270210179207
9.794696670695385e-07,0.002581195975724482
1e-06,0.002635228203222373
1.020960662306047e-06,0.002690389962286877
1.042360673976401e-06,0.002746704800904887
1.064209244064725e-06,0.002804196755244792
1.086515774652537e-06,0.002862890359660586
1.109289864895223e-06,0.002922810656897257
1.132541315152813e-06,0.002983983208498353
1.156280131207375e-06,0.003046434105422935
1.180516528568805e-06,0.003110189978873468
1.205260936870841e-06,0.003175278011338989
1.230524004359262e-06,0.003241725947858543
1.256316602474121e-06,0.003309562107508213
1.28264983052806e-06,0.003378815395115864
1.309535020482668e-06,0.003449515313208362
1.336983741824945e-06,0.003521691974195384
1.365007806546014e-06,0.003595376112793591
1.393619274224143e-06,0.00367059909869627
1.422830457214352e-06,0.003747392949493555
1.452653925946781e-06,0.003825790343845781
1.483102514336103e-06,0.003905824634916844
1.514189325304352e-06,0.003987529864070916
1.545927736419479e-06,0.004070940774837495
1.57833140565212e-06,0.00415609282715057
1.61141427725302e-06,0.004243022211865011
1.645190587753661e-06,0.004331765865556947
1.679674872092653e-06,0.004422361485612702
1.714881969870541e-06,0.004514847545610379
1.750827031735727e-06,0.004609263311000755
1.787525525904235e-06,0.004705648855091948
1.82499324481615e-06,0.004804045075343155
1.86324631193156e-06,0.004904493709973368
1.902301188668946e-06,0.005007037354889943
1.942174681489028e-06,0.005111719480943022
1.982883949127071e-06,0.005218584451511132
2.024446509976802e-06,0.005327677540423736
2.066880249629082e-06,0.005439044950226735
2.110203428568597e-06,0.00555273383079613
2.154434690031886e-06,0.00566879229830608
2.199593068030075e-06,0.005787269454557431
2.245697995539772e-06,0.005908215406672634
2.292769312865649e-06,0.006031681287162804
2.340827276178294e-06,0.006157719274373252
2.389892566231052e-06,0.006286382613313601
2.43998629725955e-06,0.006417725636879257
2.491130026067786e-06,0.006551803787469335
2.543345761304648e-06,0.006688673639008824
2.596655972934872e-06,0.006828392919379866
2.651083601908542e-06,0.006971020533270145
2.706652070033241e-06,0.007116616585443492
2.763385290053167e-06,0.007265242404440264
2.821307675939471e-06,0.00741696056671326
2.880444153396298e-06,0.007571834921206499
2.940820170587067e-06,0.007729930614383096
3.002461709085549e-06,0.007891314115708647
3.065395295056524e-06,0.008056053243597816
3.129648010670751e-06,0.008224217191829419
3.195247505759214e-06,0.00839587655643792
3.262222009711673e-06,0.008571103363087862
3.330600343624589e-06,0.00874997109493747
3.400411932703702e-06,0.008932554720998631
3.47168681892656e-06,0.009118930725000252
3.544455673970436e-06,0.009309177134760649
3.618749812411284e-06,0.009503373552077643
3.694601205199302e-06,0.009701601183140895
3.772042493416993e-06,0.009903942869475046
3.851107002325569e-06,0.01011048311941898
3.93182875570577e-06,0.01032130814014853
4.014242490499326e-06,0.01053650587024968
4.098383671757261e-06,0.01075616601284701
4.184288507901576e-06,0.01098038006929603
4.271993966306777e-06,0.01120924137344415
4.361537789208005e-06,0.01144284512646776
4.45295850994266e-06,0.01168128843229022
4.5462954695324e-06,0.01192467033358868
4.641588833612773e-06,0.01217309184839377
4.738879609717651e-06,0.01242665600728965
4.838209664925957e-06,0.01268546789121872
4.939621743878326e-06,0.01294963466989796
5.043159487171359e-06,0.01321926564085074
5.148867450137487e-06,0.01349447226906075
5.25679112201842e-06,0.01377536822725167
5.366976945540476e-06,0.01406206943679844
5.479472336900293e-06,0.01435469410927404
5.594325706169378e-06,0.01465336278863616
5.711586478126423e-06,0.0149581983940581
5.831305113526219e-06,0.01526932626340671
5.95353313081437e-06,0.01558687419737204
6.078323128297237e-06,0.01591097250425066
6.205728806776501e-06,0.01624175404538575
6.335804992658241e-06,0.01657935428126656
6.468607661546321e-06,0.01692391131828874
6.604193962330305e-06,0.01727556595617719
6.742622241778349e-06,0.01763446173607219
6.883952069645496e-06,0.01800074498928039
7.028244264308338e-06,0.01837456488668865
7.175560918936921e-06,0.01875607348884289
7.32596542821523e-06,0.01914542579668788
7.479522515621829e-06,0.01954277980296948
7.636298261282242e-06,0.01994829654429353
7.796360130405221e-06,0.02036214015384163
7.959777002314978e-06,0.02078447791473781
8.126619200091945e-06,0.02121548031406184
8.296958520834915e-06,0.02165532109750556
8.470868266557402e-06,0.02210417732466374
8.648423275731709e-06,0.02256222942495434
8.829699955494083e-06,0.02302966125415828
9.014776314524917e-06,0.0235066601515721
9.20373199661823e-06,0.02399341699776159
9.396648314954691e-06,0.0244901262729057
9.593608287093147e-06,0.0249969861157201
9.794696670695386e-06,0.02551419838294355
1e-05,0.02604196870937736
1.020960662306048e-05,0.02658050656845623
1.042360673976401e-05,0.02713002533333864
1.064209244064725e-05,0.02769074233849356
1.086515774652537e-05,0.0282628789417666
1.109289864895223e-05,0.02884666058690111
1.132541315152813e-05,0.02944231686649212
1.156280131207375e-05,0.03005008158534794
1.180516528568806e-05,0.03067019282423211
1.205260936870841e-05,0.03130289300395561
1.230524004359262e-05,0.03194842894979122
1.256316602474121e-05,0.03260705195617364
1.28264983052806e-05,0.03327901785165333
1.309535020482668e-05,0.03396458706406513
1.336983741824945e-05,0.0346640246858716
1.365007806546014e-05,0.03537760053964056
1.393619274224143e-05,0.03610558924361129
1.422830457214352e-05,0.03684827027730142
1.452653925946781e-05,0.03760592804710605
1.483102514336103e-05,0.03837885195183555
1.514189325304352e-05,0.0391673364481353
1.545927736419479e-05,0.0399716811157298
1.578331405652116e-05,0.04079219072242857
1.61141427725302e-05,0.04162917528882848
1.645190587753661e-05,0.04248295015264159
1.679674872092653e-05,0.04335383603258047
1.714881969870541e-05,0.04424215909171902
1.750827031735727e-05,0.04514825100025344
1.787525525904236e-05,0.04607244899757579
1.82499324481615e-05,0.04701509595357412
1.86324631193156e-05,0.04797654042906396
1.902301188668946e-05,0.04895713673525659
1.942174681489028e-05,0.0499572449921597
1.982883949127071e-05,0.05097723118580577
2.024446509976802e-05,0.05201746722419565
2.066880249629082e-05,0.05307833099183934
2.110203428568597e-05,0.05416020640277364
2.154434690031887e-05,0.05526348345192877
2.199593068030075e-05,0.05638855826470834
2.245697995539772e-05,0.05753583314464705
2.292769312865649e-05,0.05870571661899726
2.340827276178294e-05,0.05989862348209485
2.389892566231053e-05,0.06111497483634565
2.43998629725955e-05,0.0623551981306687
2.491130026067786e-05,0.06361972719622255
2.543345761304648e-05,0.0649090022792389
2.596655972934872e-05,0.06622347007077445
2.651083601908542e-05,0.06756358373319094
2.706652070033241e-05,0.06892980292315976
2.763385290053167e-05,0.07032259381098327
2.821307675939471e-05,0.07174242909601636
2.880444153396298e-05,0.07318978801796094
2.940820170587067e-05,0.07466515636380189
3.002461709085549e-05,0.07616902647014023
3.065395295056524e-05,0.07770189722067367
3.12964801067075e-05,0.07926427403856096
3.195247505759214e-05,0.08085666887340304
3.262222009711673e-05,0.08247960018256062
3.330600343624589e-05,0.08413359290651723
3.400411932703703e-05,0.08581917843799169
3.471686818926559e-05,0.08753689458448743
3.544455673970435e-05,0.08928728552396026
3.618749812411284e-05,0.09107090175327603
3.694601205199302e-05,0.09288830002911508
3.772042493416993e-05,0.09474004330097363
3.851107002325569e-05,0.0966267006358984
3.93182875570577e-05,0.09854884713458201
4.014242490499326e-05,0.1005070638384341
4.098383671757261e-05,0.1025019376272323
4.184288507901576e-05,0.1045340611069464
4.271993966306776e-05,0.1066040324873155
4.361537789208006e-05,0.1087124554487493
4.45295850994266e-05,0.1108599389981119
4.5462954695324e-05,0.1130470973129348
4.641588833612772e-05,0.1152745495735955
4.738879609717651e-05,0.1175429197829833
4.838209664925957e-05,0.1198528365731677
4.939621743878326e-05,0.1222049329985713
5.043159487171359e-05,0.1245998463151355
5.148867450137487e-05,0.1270382177449627
5.256791122018419e-05,0.1295206922258995
5.366976945540476e-05,0.1320479181455244
5.479472336900293e-05,0.1346205470589883
5.594325706169377e-05,0.1372392333901452
5.711586478126424e-05,0.1399046341154085
5.831305113526218e-05,0.142617408429749
5.95353313081437e-05,0.1453782173942534
6.078323128297237e-05,0.1481877235646492
6.2057288067765e-05,0.151046590600195
6.335804992658241e-05,0.1539554828523318
6.468607661546321e-05,0.1569150649324831
6.604193962330305e-05,0.1599260012583896
6.742622241778349e-05,0.1629889555783633
6.883952069645496e-05,0.1661045904728368
7.028244264308338e-05,0.1692735668325915
7.175560918936922e-05,0.1724965433130433
7.32596542821523e-05,0.1757741757639669
7.479522515621829e-05,0.1791071166340489
7.636298261282242e-05,0.1824960143496576
7.79636013040522e-05,0.1859415126672307
7.959777002314978e-05,0.1894442499986866
8.126619200091945e-05,0.1930048587092783
8.296958520834916e-05,0.1966239643873263
8.470868266557403e-05,0.2003021850852723
8.648423275731709e-05,0.2040401305315268
8.829699955494083e-05,0.2078384013125908
9.014776314524917e-05,0.2116975880249676
9.203731996618231e-05,0.2156182703964025
9.39664831495469e-05,0.2196010163760137
9.593608287093147e-05,0.2236463811929228
9.794696670695385e-05,0.2277549063830117
0.0001,0.2319271187834983
0.0001020960662306048,0.2361635294950402
0.0001042360673976401,0.240464632811147
0.0001064209244064725,0.2448309051147252
0.0001086515774652537,0.2492628037416279
0.0001109289864895223,0.2537607658111695
0.0001132541315152813,0.2583252070235988
0.0001156280131207375,0.2629565204246298
0.0001180516528568806,0.2676550751371803
0.0001205260936870841,0.272421215060564
0.0001230524004359262,0.2772552575374772
0.0001256316602474122,0.2821574919891927
0.000128264983052806,0.2871281785195047
0.0001309535020482668,0.2921675464880523
0.0001336983741824945,0.2972757930537678
0.0001365007806546014,0.3024530816893314
0.0001393619274224143,0.3076995406676136
0.0001422830457214352,0.3130152615212509
0.0001452653925946781,0.318400297476618
0.0001483102514336103,0.3238546618636168
0.0001514189325304352,0.3293783265028652
0.0001545927736419478,0.3349712200720159
0.0001578331405652116,0.3406332264531194
0.000161141427725302,0.3463641830631214
0.0001645190587753661,0.3521638791697537
0.0001679674872092653,0.3580320541952999
0.0001714881969870541,0.3639683960108828
0.0001750827031735723,0.3699725392241561
0.0001787525525904235,0.3760440634634786
0.0001824993244816151,0.3821824916618685
0.000186324631193156,0.3883872883442814
0.0001902301188668946,0.394657857921956
0.0001942174681489025,0.4009935429978422
0.0001982883949127071,0.4073936226873468
0.0002024446509976802,0.4138573109588812
0.0002066880249629082,0.4203837549989673
0.0002110203428568597,0.4269720336068762
0.0002154434690031882,0.4336211556240704
0.0002199593068030075,0.4403300584039513
0.0002245697995539772,0.4470976063276749
0.0002292769312865649,0.4539225893720796
0.0002340827276178294,0.4608037217359916
0.0002389892566231048,0.467739640531459
0.000243998629725955,0.4747289045466978
0.0002491130026067791,0.4817699930877714
0.0002543345761304648,0.488861304906283
0.0002596655972934873,0.496001157220566
0.0002651083601908536,0.5031877848380737
0.0002706652070033241,0.5104193393868955
0.0002763385290053172,0.5176938886644755
0.0002821307675939471,0.5250094161118184
0.0002880444153396298,0.532363820421593
0.000294082017058706,0.5397549152886701
0.0003002461709085549,0.5471804293117626
0.000306539529505653,0.5546380060548686
0.000312964801067075,0.5621252042773075
0.0003195247505759214,0.5696394983411239
0.0003262222009711667,0.5771782788046124
0.0003330600343624589,0.5847388532106786
0.000340041193270371,0.5923184470786127
0.000347168681892656,0.599914205107735
0.0003544455673970436,0.6075231926011603
0.0003618749812411277,0.6151423971176726
0.0003694601205199302,0.6227687303594307
0.0003772042493417001,0.6303990303028209
0.0003851107002325569,0.6380300635794005
0.000393182875570577,0.645658528113362
0.0004014242490499318,0.6532810560214033
0.0004098383671757261,0.6608942167802996
0.0004184288507901585,0.6684945206667439
0.0004271993966306776,0.6760784224733067
0.0004361537789208006,0.683642325503509
0.0004452958509942651,0.6911825858480865
0.0004546295469532399,0.6986955169435762
0.0004641588833612782,0.7061773944132446
0.0004738879609717651,0.7136244611892816
0.0004838209664925957,0.7210329329139477
0.0004939621743878316,0.7283990036160615
0.0005043159487171359,0.7357188516578883
0.0005148867450137498,0.7429886459460039
0.0005256791122018419,0.7502045523982506
0.0005366976945540476,0.7573627406573097
0.0005479472336900282,0.7644593910397824
0.0005594325706169377,0.7714907017080241
0.0005711586478126435,0.778452896050205
0.0005831305113526219,0.7853422302523474
0.000595353313081437,0.7921550010442679
0.0006078323128297224,0.7988875535995374
0.0006205728806776501,0.8055362895677682
0.0006335804992658254,0.8120976752156803
0.0006468607661546321,0.8185682496516224
0.0006604193962330305,0.824944633106421
0.0006742622241778335,0.8312235352416968
0.0006883952069645496,0.8374017634551276
0.0007028244264308353,0.843476231150506
0.0007175560918936921,0.8494439659389599
0.000732596542821523,0.8553021177362911
0.0007479522515621828,0.8610479667201173
0.0007636298261282241,0.866678931109402
0.0007796360130405237,0.8721925747279891
0.0007959777002314978,0.8775866143130044
0.0008126619200091946,0.8828589265284417
0.0008296958520834915,0.8880075546438991
0.0008470868266557402,0.8930307148383815
0.0008648423275731727,0.8979268020892354
0.0008829699955494083,0.9026943956067547
0.0009014776314524918,0.9073322637757599
0.000920373199661823,0.9118393685664895
0.000939664831495469,0.9162148693785547
0.0009593608287093146,0.920458126283402
0.0009794696670695387,0.9245687026327774
0.001,0.9285463670030913
0.001020960662306047,0.9323910944482925
0.001042360673976401,0.9361030670369476
0.001064209244064725,0.9396826736526183
0.001086515774652537,0.9431305090403461
0.001109289864895223,0.9464473720861072
0.001132541315152813,0.9496342633203978
0.001156280131207375,0.9526923816417225
0.001180516528568806,0.9556231202605697
0.001205260936870841,0.9584280618694936
0.001230524004359262,0.9611089730501381
0.001256316602474122,0.963667797933348
0.00128264983052806,0.9661066511339498
0.001309535020482668,0.9684278099872206
0.001336983741824945,0.9706337061194961
0.001365007806546014,0.9727269163907388
0.001393619274224143,0.9747101532520965
0.001422830457214352,0.9765862545665367
0.001452653925946781,0.9783581729454131
0.001483102514336103,0.9800289646582989
0.001514189325304352,0.9816017781775205
0.001545927736419478,0.9830798424224859
0.001578331405652117,0.9844664547720858
0.00161141427725302,0.9857649689160697
0.001645190587753661,0.986978782618348
0.001679674872092653,0.9881113254665732
0.001714881969870541,0.9891660466830833
0.001750827031735723,0.9901464030723249
0.001787525525904235,0.9910558471791759
0.00182499324481615,0.9918978157311508
0.00186324631193156,0.992675718435307
0.001902301188668946,0.9933929271977534
0.001942174681489024,0.9940527658300463
0.001982883949127072,0.9946585003024444
0.002024446509976802,0.9952133295990334
0.002066880249629082,0.9957203772241783
0.002110203428568597,0.9961826834036585
0.002154434690031882,0.9966031980172826
0.002199593068030075,0.9969847742928208
0.002245697995539772,0.9973301632838329
0.002292769312865649,0.9976420091465047
0.002340827276178294,0.9979228452230143
0.002389892566231048,0.9981750909313593
0.00243998629725955,0.9984010494540629
0.002491130026067791,0.9986029062108697
0.002543345761304648,0.9987827280935104
0.002596655972934872,0.9989424634339954
0.002651083601908536,0.9990839426717301
0.002706652070033241,0.9992088796791664
0.002763385290053173,0.999318873700744
0.002821307675939471,0.9994154118556179
0.002880444153396298,0.9994998721511623
0.002940820170587061,0.999573526951512
0.003002461709085549,0.9996375468434847
0.00306539529505653,0.9996930048411234
0.00312964801067075,0.9997408808697974
0.003195247505759214,0.9997820664712899
0.003262222009711667,0.9998173696725356
0.003330600343624588,0.999847519962613
0.00340041193270371,0.9998731733251723
0.003471686818926559,0.9998949172766357
0.003544455673970436,0.9999132758641447
0.003618749812411277,0.9999287145812834
0.003694601205199302,0.9999416451639678
0.003772042493417001,0.9999524302334856
0.003851107002325569,0.9999613877583921
0.003931828755705771,0.9999687953117297
0.004014242490499318,0.9999748941047644
0.004098383671757262,0.9999798927830241
0.004184288507901585,0.9999839709748267
0.004271993966306777,0.9999872825866228
0.004361537789208006,0.9999899588433054
0.004452958509942651,0.9999921110751074
0.0045462954695324,0.9999938332557843
0.004641588833612782,0.9999952042994543
0.004738879609717651,0.9999962901257146
0.004838209664925958,0.9999971455044842
0.004939621743878316,0.999997815693448
0.005043159487171359,0.9999983378820022
0.005148867450137497,0.999998742456268
0.005256791122018419,0.9999990541000705
0.005366976945540477,0.9999992927468042
0.005479472336900281,0.9999994743968791
0.005594325706169377,0.9999996118149846
0.005711586478126435,0.9999997151207788
0.005831305113526219,0.9999997922858282
0.00595353313081437,0.9999998495487528
0.006078323128297224,0.9999998917595748
0.0062057288067765,0.9999999226632923
0.006335804992658254,0.9999999451316963
0.006468607661546321,0.9999999613514767
0.006604193962330305,0.9999999729757095
0.006742622241778335,0.9999999812449227
0.006883952069645496,0.9999999870830996
0.007028244264308352,0.9999999911732065
0.007175560918936921,0.9999999940161367
0.00732596542821523,0.9999999959763356
0.007479522515621813,0.9999999973168247
0.007636298261282242,0.9999999982258601
0.007796360130405237,0.9999999988370505
0.007959777002314978,0.999999999244405
0.008126619200091946,0.9999999995134897
0.008296958520834915,0.9999999996896246
0.008470868266557402,0.9999999998038488
0.008648423275731726,0.999999999877223
0.008829699955494083,0.9999999999239011
0.009014776314524917,0.9999999999533034
0.00920373199661823,0.9999999999716374
0.009396648314954691,0.9999999999829522
0.009593608287093146,0.9999999999898619
0.009794696670695385,0.9999999999940363
0.01,0.9999999999965307
0.01020960662306048,0.9999999999980046
0.01042360673976401,0.9999999999988655
0.01064209244064725,0.9999999999993626
0.01086515774652537,0.9999999999996462
0.01109289864895223,0.999999999999806
0.01132541315152813,0.999999999999895
0.01156280131207375,0.9999999999999438
0.01180516528568806,0.9999999999999704
0.01205260936870841,0.9999999999999846
0.01230524004359262,0.9999999999999921
0.01256316602474121,0.999999999999996
0.0128264983052806,0.999999999999998
0.01309535020482668,0.999999999999999
0.01336983741824945,0.9999999999999996
0.01365007806546014,0.9999999999999998
0.01393619274224144,0.9999999999999999
0.01422830457214352,1
0.01452653925946781,1
0.01483102514336103,1
0.01514189325304352,1
0.01545927736419479,1
0.01578331405652117,1
0.0161141427725302,1
0.01645190587753661,1
0.01679674872092653,1
0.01714881969870541,1
0.01750827031735723,1
0.01787525525904235,1
0.0182499324481615,1
0.0186324631193156,1
0.01902301188668946,1
0.01942174681489025,1
0.01982883949127071,1
0.02024446509976802,1
0.02066880249629082,1
0.02110203428568597,1
0.02154434690031882,1
0.02199593068030075,1
0.02245697995539772,1
0.02292769312865649,1
0.02340827276178294,1
0.02389892566231048,1
0.0243998629725955,1
0.02491130026067786,1
0.02543345761304648,1
0.02596655972934872,1
0.02651083601908536,1
0.02706652070033241,1
0.02763385290053173,1
0.02821307675939471,1
0.02880444153396298,1
0.02940820170587061,1
0.03002461709085549,1
0.0306539529505653,1
0.03129648010670751,1
0.03195247505759213,1
