#Weibull - Cost J(iterations) convergence
#iterations, J(iterations)
1,0.5409065072962996
2,0.5156348631402622
3,0.513136499555964
4,0.5122468349347752
5,0.5114720779810285
6,0.5107067948182383
7,0.5099435413485719
8,0.5091817895631877
9,0.5084214995936014
10,0.5076626660292861
11,0.506905285896265
12,0.5061493563979867
13,0.5053948747549983
14,0.50464183819379
15,0.5038902439472378
16,0.5031400892521835
17,0.502391371351284
18,0.5016440874934561
19,0.500898234930885
20,0.5001538109234127
21,0.4994108127340925
22,0.498669237632126
23,0.4979290828922191
24,0.4971903457928505
25,0.4964530236201034
26,0.4957171136629673
27,0.4949826132173321
28,0.494249519582746
29,0.4935178300654645
30,0.4927875419756039
31,0.492058652628961
32,0.4913311593467602
33,0.4906050594548453
34,0.4898803502846814
35,0.4891570291723168
36,0.4884350934591942
37,0.4877145404919193
38,0.4869953676222138
39,0.4862775722063127
40,0.4855611516062008
41,0.4848461031886745
42,0.484132424325755
43,0.4834201123935198
44,0.4827091647745547
45,0.4819995788557627
46,0.4812913520287965
47,0.4805844816903742
48,0.4798789652426115
49,0.4791748000925862
50,0.4784719836515047
51,0.4777705133370368
52,0.4770703865700306
53,0.4763716007774115
54,0.4756741533909091
55,0.4749780418469375
56,0.474283263586829
57,0.4735898160571569
58,0.4728976967092288
59,0.4722069029984172
60,0.4715174323864277
61,0.4708292823386522
62,0.4701424503263485
63,0.4694569338242364
64,0.4687727303135307
65,0.4680898372786753
66,0.467408252209846
67,0.4667279726022803
68,0.4660489959548571
69,0.4653713197729129
70,0.464694941565145
71,0.4640198588450996
72,0.4633460691317059
73,0.462673569949336
74,0.4620023588248049
75,0.4613324332921083
76,0.4606637908882407
77,0.4599964291557946
78,0.4593303456422116
79,0.4586655378988116
80,0.4580020034824791
81,0.4573397399539044
82,0.4566787448794324
83,0.4560190158289755
84,0.4553605503780884
85,0.4547033461062862
86,0.4540474005984243
87,0.4533927114430822
88,0.4527392762342543
89,0.4520870925699191
90,0.4514361580532522
91,0.4507864702918616
92,0.4501380268971674
93,0.4494908254860904
94,0.4488448636801818
95,0.4482001391049202
96,0.4475566493904922
97,0.4469143921718489
98,0.446273365088285
99,0.4456335657833486
100,0.4449949919067481
101,0.4443576411096294
102,0.4437215110503524
103,0.4430865993908223
104,0.4424529037973289
105,0.4418204219403952
106,0.4411891514959423
107,0.4405590901426954
108,0.4399302355658523
109,0.43930258545351
110,0.43867613749885
111,0.4380508893995004
112,0.4374268388568351
113,0.4368039835776455
114,0.4361823212723614
115,0.4355618496562194
116,0.4349425664486063
117,0.4343244693731784
118,0.433707556158435
119,0.4330918245366523
120,0.4324772722442756
121,0.4318638970230551
122,0.4312516966186781
123,0.4306406687802477
124,0.4300308112627373
125,0.4294221218240207
126,0.4288145982267614
127,0.4282082382389297
128,0.4276030396305735
129,0.4269990001778512
130,0.4263961176607733
131,0.4257943898632049
132,0.4251938145733727
133,0.4245943895839886
134,0.4239961126920911
135,0.4233989816984305
136,0.4228029944076788
137,0.4222081486302574
138,0.4216144421794447
139,0.4210218728728969
140,0.4204304385326162
141,0.4198401369845922
142,0.419250966059614
143,0.4186629235917709
144,0.4180760074201643
145,0.4174902153871704
146,0.4169055453396373
147,0.4163219951289387
148,0.4157395626099452
149,0.4151582456417192
150,0.4145780420880131
151,0.4139989498162407
152,0.4134209666977797
153,0.4128440906082421
154,0.4122683194271678
155,0.4116936510385975
156,0.4111200833300853
157,0.4105476141938092
158,0.4099762415252218
159,0.4094059632243591
160,0.4088367771950588
161,0.4082686813453676
162,0.4077016735874096
163,0.4071357518369226
164,0.4065709140139143
165,0.4060071580422171
166,0.4054444818498076
167,0.4048828833684949
168,0.4043223605340642
169,0.4037629112861714
170,0.403204533568835
171,0.4026472253299123
172,0.4020909845204224
173,0.4015358090962401
174,0.4009816970168331
175,0.4004286462453887
176,0.399876654748915
177,0.3993257204993589
178,0.3987758414707941
179,0.3982270156426642
180,0.3976792409974672
181,0.3971325155223244
182,0.3965868372070226
183,0.3960422040466717
184,0.3954986140387242
185,0.3949560651855834
186,0.3944145554933418
187,0.3938740829711435
188,0.3933346456327726
189,0.3927962414951795
190,0.3922588685799974
191,0.3917225249116794
192,0.3911872085188945
193,0.3906529174342079
194,0.3901196496937523
195,0.3895874033374112
196,0.3890561764092881
197,0.3885259669563067
198,0.387996773029903
199,0.3874685926849766
200,0.3869414239803234
201,0.386415264978154
202,0.3858901137445158
203,0.3853659683494696
204,0.3848428268661305
205,0.3843206873720207
206,0.3837995479474982
207,0.3832794066778102
208,0.3827602616506636
209,0.3822421109581419
210,0.3817249526954021
211,0.3812087849619514
212,0.3806936058608186
213,0.3801794134979092
214,0.3796662059836676
215,0.3791539814316486
216,0.3786427379589309
217,0.378132473686888
218,0.3776231867397908
219,0.3771148752456587
220,0.3766075373361086
221,0.3761011711465548
222,0.3755957748159179
223,0.375091346486749
224,0.3745878843047971
225,0.3740853864192103
226,0.3735838509833981
227,0.3730832761540934
228,0.3725836600910083
229,0.3720850009584691
230,0.3715872969225958
231,0.3710905461552352
232,0.3705947468294686
233,0.3700998971238538
234,0.3696059952189865
235,0.3691130392998487
