#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
7.636298261282242e-08,3.094261646907626e-08
7.796360130405237e-08,3.159119421614065e-08
7.959777002314978e-08,3.225336653311928e-08
8.126619200091946e-08,3.292941841426256e-08
8.296958520834915e-08,3.361964084902525e-08
8.470868266557402e-08,3.432433082206643e-08
8.648423275731727e-08,3.504379153529413e-08
8.829699955494083e-08,3.577833251888762e-08
9.014776314524918e-08,3.652827007538662e-08
9.20373199661823e-08,3.729392683560206e-08
9.396648314954691e-08,3.807563220270538e-08
9.593608287093146e-08,3.887372268529532e-08
9.794696670695386e-08,3.96885415643311e-08
1e-07,4.052043967028851e-08
1.020960662306048e-07,4.136977493907068e-08
1.042360673976401e-07,4.223691285609732e-08
1.064209244064725e-07,4.31222264563047e-08
1.086515774652537e-07,4.402609687925718e-08
1.109289864895223e-07,4.494891303608028e-08
1.132541315152813e-07,4.589107194252762e-08
1.156280131207375e-07,4.685297916307007e-08
1.180516528568806e-07,4.783504858885124e-08
1.205260936870841e-07,4.883770288177658e-08
1.230524004359261e-07,4.986137347451347e-08
1.256316602474121e-07,5.090650090355808e-08
1.28264983052806e-07,5.197353480923539e-08
1.309535020482668e-07,5.306293449081068e-08
1.336983741824945e-07,5.417516868444494e-08
1.365007806546014e-07,5.53107161183064e-08
1.393619274224144e-07,5.647006529052589e-08
1.422830457214352e-07,5.765371524635299e-08
1.452653925946781e-07,5.886217524508908e-08
1.483102514336103e-07,6.00959654262212e-08
1.514189325304352e-07,6.135561658737743e-08
1.545927736419479e-07,6.264167096148299e-08
1.578331405652117e-07,6.395468177267105e-08
1.61141427725302e-07,6.529521423548346e-08
1.645190587753661e-07,6.666384511078149e-08
1.679674872092653e-07,6.806116348290203e-08
1.714881969870541e-07,6.94877704265906e-08
1.750827031735723e-07,7.094428011722442e-08
1.787525525904236e-07,7.24313191646786e-08
1.824993244816151e-07,7.394952750150452e-08
1.86324631193156e-07,7.549955849395218e-08
1.902301188668946e-07,7.708207916401477e-08
1.942174681489024e-07,7.86977705224956e-08
1.982883949127071e-07,8.034732790207499e-08
2.024446509976802e-07,8.203146106833259e-08
2.066880249629082e-07,8.375089466383656e-08
2.110203428568597e-07,8.550636887427743e-08
2.154434690031882e-07,8.729863887335654e-08
2.199593068030075e-07,8.91284761550537e-08
2.245697995539772e-07,9.099666786749339e-08
2.292769312865649e-07,9.290401825623462e-08
2.340827276178294e-07,9.485134788711491e-08
2.389892566231048e-07,9.683949486749555e-08
2.43998629725955e-07,9.88693147352393e-08
2.491130026067786e-07,1.009416810138219e-07
2.543345761304648e-07,1.030574853233546e-07
2.596655972934872e-07,1.052176383797843e-07
2.651083601908536e-07,1.074230696618272e-07
2.706652070033241e-07,1.09674728188125e-07
2.763385290053167e-07,1.119735830723556e-07
2.82130767593947e-07,1.143206233011895e-07
2.880444153396298e-07,1.167168591775791e-07
2.940820170587061e-07,1.191633217656474e-07
3.002461709085549e-07,1.216610636678439e-07
3.065395295056524e-07,1.242111600241458e-07
3.12964801067075e-07,1.268147080679682e-07
3.195247505759214e-07,1.294728281253654e-07
3.262222009711673e-07,1.321866641701419e-07
3.330600343624589e-07,1.349573840458973e-07
3.400411932703703e-07,1.377861800211377e-07
3.471686818926559e-07,1.406742693443874e-07
3.544455673970435e-07,1.436228950213447e-07
3.618749812411284e-07,1.466333258148822e-07
3.694601205199302e-07,1.49706857133225e-07
3.772042493416994e-07,1.528448118071069e-07
3.851107002325569e-07,1.560485400897704e-07
3.93182875570577e-07,1.593194205451454e-07
4.014242490499326e-07,1.626588608250046e-07
4.098383671757261e-07,1.660682980020312e-07
4.184288507901585e-07,1.695491992359521e-07
4.271993966306776e-07,1.731030624396723e-07
4.361537789208006e-07,1.767314169454082e-07
4.45295850994266e-07,1.804358241708215e-07
4.5462954695324e-07,1.84217878174131e-07
4.641588833612782e-07,1.880792065422909e-07
4.738879609717651e-07,1.920214709461021e-07
4.838209664925957e-07,1.960463676953239e-07
4.939621743878326e-07,2.001556290709416e-07
5.043159487171359e-07,2.043510232141443e-07
5.148867450137498e-07,2.086343554585923e-07
5.25679112201842e-07,2.13007469329618e-07
5.366976945540476e-07,2.174722464332035e-07
5.479472336900293e-07,2.220306082323376e-07
5.594325706169378e-07,2.266845163800824e-07
5.711586478126435e-07,2.314359733857074e-07
5.831305113526218e-07,2.362870240579795e-07
5.95353313081437e-07,2.412397560602741e-07
6.078323128297237e-07,2.462963004656871e-07
6.205728806776501e-07,2.514588334223689e-07
6.335804992658255e-07,2.567295763755695e-07
6.468607661546321e-07,2.621107976219506e-07
6.604193962330305e-07,2.676048128646968e-07
6.742622241778349e-07,2.73213986212717e-07
6.883952069645496e-07,2.789407315129111e-07
7.028244264308353e-07,2.84787513127327e-07
7.175560918936921e-07,2.907568471544053e-07
7.32596542821523e-07,2.968513023171582e-07
7.479522515621828e-07,3.030735012954366e-07
7.636298261282241e-07,3.094261216141092e-07
7.796360130405236e-07,3.159118970863517e-07
7.959777002314978e-07,3.225336185908034e-07
8.126619200091945e-07,3.292941357369017e-07
8.296958520834915e-07,3.361963577530602e-07
8.470868266557403e-07,3.432432548189368e-07
8.648423275731727e-07,3.504378595087232e-07
8.829699955494083e-07,3.577832679013682e-07
9.014776314524917e-07,3.652826408018228e-07
9.20373199661823e-07,3.729392054063752e-07
9.396648314954691e-07,3.807562566349176e-07
