#Pareto aproximation (linear regression) vs Original set
#ParetoLr(x), ParetoLr(CDF) 
1.514189325304352e-06,-0.06969378838880202
1.545927736419479e-06,-0.07013220903100481
1.57833140565212e-06,-0.07057080936263049
1.61141427725302e-06,-0.07100958945732572
1.645190587753661e-06,-0.07144854938876777
1.679674872092653e-06,-0.07188768923066369
1.714881969870541e-06,-0.07232700905675116
1.750827031735727e-06,-0.07276650894079739
1.787525525904235e-06,-0.07320618895660069
1.82499324481615e-06,-0.07364604917798889
1.86324631193156e-06,-0.07408608967882047
1.902301188668946e-06,-0.07452631053298409
1.942174681489028e-06,-0.07496671181439862
1.982883949127071e-06,-0.07540729359701315
2.024446509976802e-06,-0.07584805595480759
2.066880249629082e-06,-0.07628899896179164
2.110203428568597e-06,-0.07673012269200541
2.154434690031886e-06,-0.07717142721951942
2.199593068030075e-06,-0.07761291261843462
2.245697995539772e-06,-0.07805457896288237
2.292769312865649e-06,-0.07849642632702425
2.340827276178294e-06,-0.07893845478505224
2.389892566231052e-06,-0.07938066441118874
2.43998629725955e-06,-0.07982305527968681
2.491130026067786e-06,-0.08026562746482968
2.543345761304648e-06,-0.08070838104093125
2.596655972934872e-06,-0.08115131608233539
2.651083601908542e-06,-0.08159443266341704
2.706652070033241e-06,-0.08203773085858135
2.763385290053167e-06,-0.08248121074226389
2.821307675939471e-06,-0.08292487238893087
2.880444153396298e-06,-0.08336871587307892
2.940820170587067e-06,-0.08381274126923532
3.002461709085549e-06,-0.08425694865195776
3.065395295056524e-06,-0.0847013380958348
3.129648010670751e-06,-0.08514590967548497
3.195247505759214e-06,-0.0855906634655581
3.262222009711673e-06,-0.08603559954073425
3.330600343624589e-06,-0.08648071797572365
3.400411932703702e-06,-0.08692601884526807
3.47168681892656e-06,-0.08737150222413925
3.544455673970436e-06,-0.0878171681871398
3.618749812411284e-06,-0.08826301680910298
3.694601205199302e-06,-0.08870904816489289
3.772042493416993e-06,-0.08915526232940363
3.851107002325569e-06,-0.08960165937756082
3.93182875570577e-06,-0.09004823938432049
4.014242490499326e-06,-0.09049500242466935
4.098383671757261e-06,-0.0909419485736247
4.184288507901576e-06,-0.09138907790623496
4.271993966306777e-06,-0.09183639049757875
4.361537789208005e-06,-0.09228388642276619
4.45295850994266e-06,-0.09273156575693764
4.5462954695324e-06,-0.09317942857526429
4.641588833612773e-06,-0.09362747495294821
4.738879609717651e-06,-0.09407570496522277
4.838209664925957e-06,-0.09452411868735133
4.939621743878326e-06,-0.09497271619462877
5.043159487171359e-06,-0.09542149756238016
5.148867450137487e-06,-0.09587046286596235
5.25679112201842e-06,-0.09631961218076235
5.366976945540476e-06,-0.09676894558219851
5.479472336900293e-06,-0.09721846314571958
5.594325706169378e-06,-0.09766816494680564
5.711586478126423e-06,-0.0981180510609676
5.831305113526219e-06,-0.09856812156374728
5.95353313081437e-06,-0.09901837653071777
6.078323128297237e-06,-0.09946881603748237
6.205728806776501e-06,-0.09991944015967635
6.335804992658241e-06,-0.1003702489729652
6.468607661546321e-06,-0.1008212425530459
6.604193962330305e-06,-0.1012724209756461
6.742622241778349e-06,-0.1017237843165246
6.883952069645496e-06,-0.1021753326514716
7.028244264308338e-06,-0.1026270660563078
7.175560918936921e-06,-0.1030789846068854
7.32596542821523e-06,-0.1035310883790874
7.479522515621829e-06,-0.1039833774488284
7.636298261282242e-06,-0.104435851892053
7.796360130405221e-06,-0.1048885117847382
7.959777002314978e-06,-0.1053413572028918
8.126619200091945e-06,-0.105794388222552
8.296958520834915e-06,-0.1062476049197894
