#Exponential - Cost J(iterations) convergence
#iterations, J(iterations)
1,1.531384552267269
2,1.510210341814435
3,1.489457498113716
4,1.469117636035013
5,1.449182537195391
6,1.429644146821842
7,1.410494570424335
8,1.391726070592798
9,1.373331063905896
10,1.355302117868936
11,1.33763194784702
12,1.320313414197291
13,1.30333951937383
14,1.286703405071497
15,1.270398349423568
16,1.254417764395006
17,1.238755192999749
18,1.223404306778488
19,1.208358903191074
20,1.193612903143714
21,1.179160348495299
22,1.164995399681625
23,1.151112333346778
24,1.137505540043139
25,1.124169521910458
26,1.111098890546508
27,1.098288364746614
28,1.085732768408808
29,1.073427028439501
30,1.061366172697451
31,1.049545327978227
32,1.037959718069892
33,1.026604661803566
34,1.01547557115551
35,1.004567949406699
36,0.9938773893405992
37,0.9833995714129681
38,0.9731302620644346
39,0.9630653119597482
40,0.953200654380049
41,0.9435323034793371
42,0.9340563527658724
43,0.9247689734646339
44,0.9156664130164773
45,0.906744993512866
46,0.8980011102612286
47,0.8894312302919347
48,0.8810318909309468
49,0.8727996984238776
50,0.8647313265427694
51,0.8568235152732848
52,0.8490730694368764
53,0.8414768574733977
54,0.8340318101336843
55,0.8267349192333738
56,0.8195832364642753
57,0.8125738721783952
58,0.8057039942462202
59,0.7989708268762936
60,0.7923716495447302
61,0.7859037958376236
62,0.7795646524253654
63,0.7733516579594635
64,0.767262302089036
65,0.7612941243980273
66,0.7554447134442477
67,0.7497117057704275
68,0.7440927849447554
69,0.7385856806511906
70,0.7331881677232341
71,0.7278980653066285
72,0.7227132359305929
73,0.7176315846588459
74,0.7126510582405818
75,0.7077696443061969
76,0.7029853704999319
77,0.6982963037516842
78,0.6937005494273055
79,0.6891962506157241
80,0.6847815873484017
81,0.6804547758810231
82,0.676214067963855
83,0.672057750128576
84,0.6679841430266769
85,0.6639916007044738
86,0.6600785099651522
87,0.656243289745628
88,0.6524843903976655
89,0.6488002931480444
90,0.6451895094332879
91,0.641650580319898
92,0.6381820758945901
93,0.6347825947055294
94,0.6314507631925107
95,0.6281852351250846
96,0.6249846910685423
97,0.6218478378378959
98,0.6187734079849434
99,0.6157601592828685
100,0.6128068742379378
101,0.6099123595639718
102,0.6070754457324102
103,0.6042949864840262
104,0.6015698583683579
105,0.5988989603134873
106,0.5962812131235692
107,0.5937155591003763
108,0.5912009615926742
109,0.5887364045829009
110,0.5863208922501055
111,0.5839534486182261
112,0.5816331171119151
113,0.5793589602001502
114,0.5771300590159938
115,0.574945512962571
116,0.5728044393759245
117,0.5707059731546962
118,0.5686492664084538
119,0.5666334881298273
120,0.5646578238345491
121,0.5627214752617512
122,0.5608236600309329
123,0.5589636113150168
124,0.557140577569339
125,0.555353822194941
126,0.5536026232520721
127,0.5518862731714445
128,0.5502040784600976
129,0.548555359423219
130,0.5469394498867507
131,0.5453556969585331
132,0.543803460705422
133,0.5422821139577624
134,0.5407910420172641
135,0.5393296423974578
136,0.5378973246416684
137,0.5364935100022732
138,0.5351176312688016
139,0.5337691325273084
140,0.5324474689112474
141,0.5311521064069086
142,0.5298825216111955
143,0.5286382015467249
144,0.5274186434610707
145,0.5262233545729735
146,0.5250518519431796
147,0.5239036622062727
148,0.5227783214520171
149,0.5216753749731607
150,0.520594377135739
151,0.5195348911533094
152,0.5184964889358223
153,0.5174787509269696
154,0.5164812659095614
155,0.5155036308386385
156,0.5145454507070677
157,0.5136063383599262
158,0.512685914346776
159,0.5117838067750736
160,0.5108996511413336
161,0.5100330902038612
162,0.5091837738320557
163,0.5083513588475251
164,0.5075355089252416
165,0.5067358944211268
166,0.5059521922462793
167,0.5051840857451406
168,0.5044312645561539
169,0.5036934245180421
170,0.5029702674867317
171,0.5022615012865815
172,0.5015668395319152
173,0.5008860015447467
174,0.5002187122365807
175,0.4995647019824166
176,0.4989237065362618
177,0.4982954668991658
178,0.4976797292255035
179,0.4970762447395894
180,0.496484769582425
181,0.4959050647935595
182,0.495336896123836
183,0.4947800340168907
184,0.4942342534570824
185,0.4936993339394766
186,0.4931750593129004
187,0.4926612177505003
188,0.4921576016362016
189,0.49166400749078
190,0.491180235864433
191,0.4907060912878096
192,0.4902413821957044
193,0.4897859208080839
194,0.4893395231091407
195,0.488902008718327
196,0.4884732008679364
197,0.4880529262905958
198,0.4876410151836212
199,0.4872373011011457
200,0.4868416209258885
201,0.4864538147868102
202,0.4860737259983038
203,0.4857012009749007
204,0.485336089188077
205,0.4849782431370218
206,0.4846275182278194
207,0.484283772734613
208,0.4839468677745386
209,0.4836166672278311
210,0.4832930376656166
211,0.4829758483446647
212,0.4826649710787889
213,0.4823602802764993
214,0.4820616528192585
215,0.4817689680520075
216,0.4814821077068314
217,0.4812009558879064
218,0.4809253989867189
219,0.4806553256696602
220,0.4803906268104441
221,0.4801311954595406
222,0.4798769267891759
223,0.4796277180696937
224,0.4793834685955371
225,0.4791440796920888
226,0.4789094546284042
227,0.4786794986074722
228,0.4784541187087434
229,0.4782332238631252
230,0.4780167248269809
231,0.4778045341273129
232,0.4775965660183545
233,0.4773927364743294
234,0.4771929631438293
235,0.4769971652981633
236,0.4768052638306212
237,0.4766171812003057
238,0.4764328414129131
239,0.476252169993812
240,0.4760750939279543
241,0.4759015416791941
242,0.4757314431221996
243,0.4755647295229421
244,0.4754013335299117
245,0.4752411891106997
246,0.4750842315708217
247,0.4749303974818714
248,0.4747796246906598
249,0.4746318522848736
250,0.4744870205459254
251,0.4743450709628573
252,0.4742059461666669
253,0.474069589954827
254,0.4739359472411329
255,0.4738049640156147
256,0.4736765873566182
257,0.4735507653816847
258,0.4734274472686175
259,0.4733065831908714
260,0.4731881243089595
261,0.4730720227604173
262,0.4729582316178889
263,0.4728467049345777
264,0.4727373976263785
265,0.472630265535612
266,0.4725252653775485
267,0.4724223547164297
268,0.4723214919806303
269,0.4722226364099738
270,0.4721257480644305
271,0.4720307878043606
272,0.4719377172487503
273,0.4718464987900519
274,0.4717570955864653
275,0.471669471505992
276,0.4715835911425335
277,0.4714994197970185
278,0.4714169234769775
279,0.4713360688103497
280,0.4712568231565123
281,0.4711791544973022
282,0.4711030314510717
283,0.4710284232427784
284,0.4709552997526724
285,0.4708836314051904
286,0.4708133892520247
287,0.4707445449232467
288,0.4706770706049198
289,0.4706109390280923
290,0.4705461234626807
291,0.4704825977299644
292,0.4704203361506326
293,0.4703593135816982
294,0.4702995053595312
295,0.4702408873314579
296,0.4701834357916314
297,0.4701271275472264
298,0.4700719398216295
299,0.470017850336115
300,0.4699648372502278
301,0.4699128790969263
302,0.4698619549311808
303,0.4698120441448523
304,0.4697631265884144
305,0.4697151824923193
306,0.4696681924774816
307,0.4696221375775365
308,0.4695769991625483
309,0.4695327589876428
310,0.4694893992128739
311,0.4694469022843971
312,0.4694052510542285
313,0.4693644286780302
314,0.4693244186757137
315,0.4692852048614531
316,0.4692467713984981
317,0.4692091027691472
318,0.4691721837547019
319,0.4691359994201308
320,0.4691005351455283
321,0.4690657766292902
322,0.4690317097900598
323,0.4689983208830623
324,0.4689655964268005
325,0.4689335231724721
326,0.4689020881804057
327,0.4688712787439839
328,0.4688410824184359
329,0.4688114870071396
330,0.4687824805262952
331,0.4687540512820307
332,0.4687261877846917
333,0.4686988787795642
334,0.4686721132124989
335,0.4686458802744822
336,0.4686201693820368
337,0.4685949701239197
338,0.4685702723488675
339,0.4685460660498287
340,0.468522341449542
341,0.4684990889767577
342,0.4684762992316826
343,0.4684539630085666
344,0.4684320712570877
345,0.4684106151598708
346,0.468389586030259
347,0.4683689753901873
348,0.4683487749052413
349,0.4683289764124892
350,0.4683095718968957
351,0.4682905535430159
352,0.4682719136488735
353,0.4682536446855145
354,0.4682357392736031
355,0.468218190179766
356,0.4682009903204001
357,0.4681841327460344
358,0.4681676106131878
359,0.4681514172937443
360,0.4681355462046769
361,0.4681199909635348
362,0.4681047452536916
363,0.4680898029521707
364,0.4680751579898626
365,0.4680608044670989
366,0.4680467365815854
367,0.4680329486389201
368,0.4680194350918094
369,0.4680061904572596
370,0.4679932093808116
371,0.4679804866294234
372,0.4679680170765543
373,0.4679557956536141
374,0.4679438174394793
375,0.4679320775942302
376,0.4679205713762172
377,0.4679092941237853
378,0.4678982412925424
379,0.4678874084094967
380,0.4678767910957669
381,0.4678663850817154
382,0.4678561861325413
383,0.4678461901655653
384,0.4678363930873417
385,0.4678267909872442
386,0.4678173799796508
387,0.4678081562265736
388,0.4677991160374494
389,0.4677902557577937
390,0.4677815717948293
391,0.4677730606379846
392,0.4677647188479016
393,0.4677565430730279
394,0.4677485299726636
395,0.4677406763483756
396,0.4677329790185586
397,0.4677254348487944
398,0.4677180408153403
399,0.4677107939349001
400,0.4677036912534917
401,0.4676967299185925
402,0.4676899071042795
403,0.4676832200894026
404,0.4676766661166581
405,0.4676702425865619
406,0.4676639468857916
407,0.46765777645078
408,0.4676517288343308
409,0.4676458015419587
410,0.4676399922171265
411,0.4676342985003942
412,0.4676287180660696
413,0.4676232486973698
414,0.4676178881772686
415,0.4676126343237318
416,0.4676074850282652
417,0.4676024381972691
418,0.4675974917979721
419,0.46759264383124
420,0.467587892339527
421,0.467583235404315
422,0.4675786711313974
423,0.4675741977042759
424,0.4675698132888815
425,0.4675655161241139
426,0.4675613044801983
427,0.4675571766352775
428,0.467553130941694
429,0.4675491657540838
430,0.4675452794785033
431,0.467541470536699
432,0.4675377374017461
433,0.4675340785421183
434,0.4675304925055663
435,0.4675269778160936
436,0.4675235330931147
437,0.4675201568935035
438,0.4675168479026436
439,0.4675136047430869
440,0.4675104261264627
441,0.4675073107782327
442,0.4675042574075405
