#Pareto - Cost J(iterations) convergence
#iterations, J(iterations)
1,1.449756242699016
2,1.357389850717442
3,1.274745074613566
4,1.200798014715441
5,1.134632610183115
6,1.075429282006607
7,1.022454770571478
8,0.975053044935534
9,0.932637168733078
10,0.8946820228462551
11,0.8607177947257495
12,0.830324153758097
13,0.803125039038788
14,0.7787839975178764
15,0.7570000118740399
16,0.7375037686243203
17,0.7200543189859403
18,0.7044360913329232
19,0.6904562185495603
20,0.6779421467035204
21,0.6667394955362218
22,0.6567101444173172
23,0.6477305199928594
24,0.6396900638149654
25,0.6324898617045633
26,0.6260414173360692
27,0.6202655549987622
28,0.6150914379503052
29,0.6104556900727774
30,0.6063016102092852
31,0.6025784690656902
32,0.5992408802399762
33,0.5962482375598517
34,0.5935642115227965
35,0.5911562990164814
36,0.5889954201446281
37,0.5870555577900691
38,0.5853134350453154
39,0.5837482264826701
40,0.5823413001754618
41,0.5810759864769567
42,0.5799373713996021
43,0.5789121117858791
44,0.5779882697893288
45,0.5771551648705667
46,0.5764032413997766
47,0.5757239501410724
48,0.5751096423325072
49,0.5745534747145425
50,0.5740493248768083
51,0.5735917151498218
52,0.5731757448093243
53,0.5727970292913162
54,0.5724516458441806
55,0.5721360848261705
56,0.5718472062412953
57,0.5715822008575241
58,0.5713385552556082
59,0.5711140207562659
60,0.5709065855394121
61,0.5707144496301314
62,0.570536002658297
63,0.5703698038734216
64,0.570214564227767
65,0.5700691304828782
66,0.5699324708248991
67,0.5698036621294135
68,0.5696818784866611
69,0.5695663810117197
70,0.5694565085833045
71,0.5693516697535927
72,0.569251335339314
73,0.5691550319001083
74,0.5690623359012014
75,0.5689728683244361
76,0.5688862901648845
77,0.5688022980474902
78,0.5687206206174389
79,0.5686410150281206
80,0.5685632640840222
81,0.5684871733956072
82,0.568412569088159
83,0.5683392955903319
84,0.5682672137264949
85,0.5681961989576141
86,0.5681261398587537
87,0.5680569367853711
88,0.5679885005217936
89,0.5679207513023306
90,0.5678536177211724
91,0.5677870359272366
92,0.5677209487896185
93,0.5676553051657131
94,0.5675900593496662
95,0.5675251703799084
96,0.5674606016620902
97,0.567396320460382
98,0.5673322974513425
99,0.5672685064014044
100,0.5672049238936976
101,0.5671415288928027
102,0.5670783026560924
103,0.5670152283711744
104,0.5669522909982
105,0.5668894771056943
106,0.5668267746600267
107,0.5667641728971191
108,0.5667016621774149
109,0.5666392339011415
110,0.5665768803320798
111,0.5665145946046214
112,0.5664523705331516
113,0.5663902025740307
114,0.5663280858228238
115,0.5662660158453563
116,0.56620398869194
117,0.5661420008070701
118,0.5660800490592217
119,0.5660181305775052
120,0.5659562428520682
121,0.5658943836011282
122,0.5658325508156679
123,0.5657707426486857
124,0.5657089575152132
125,0.5656471939282305
126,0.5655854506232499
127,0.5655237263877934
128,0.5654620202277513
129,0.5654003311899469
130,0.5653386584355647
131,0.5652770012355678
132,0.5652153588936004
133,0.5651537308396328
134,0.5650921165382956
135,0.5650305155059455
136,0.564968927303388
137,0.5649073515430388
138,0.5648457879156306
139,0.5647842360856742
140,0.5647226957751305
141,0.5646611667682668
142,0.5645996488138436
143,0.5645381417311691
144,0.5644766453163992
145,0.5644151594644848
146,0.5643536839777542
147,0.5642922187724262
148,0.5642307637145073
149,0.564169318701598
150,0.564107883646891
151,0.564046458460717
152,0.5639850430672312
153,0.5639236374197765
154,0.5638622414608849
155,0.5638008551023695
156,0.5637394783410511
157,0.5636781111003994
158,0.5636167533528428
159,0.5635554050789007
160,0.5634940662244602
161,0.5634327367821939
162,0.5633714167085442
163,0.5633101059903571
164,0.5632488046180181
165,0.5631875125475926
166,0.56312622977434
167,0.5630649562972371
168,0.5630036920820137
169,0.5629424371291408
170,0.5628811914285268
171,0.5628199549736351
172,0.5627587277394741
173,0.5626975097245931
174,0.5626363009160524
175,0.5625751013104797
176,0.5625139109228798
177,0.5624527297147219
178,0.5623915577078118
179,0.5623303948748781
180,0.5622692412187832
181,0.5622080967382964
182,0.5621469614300878
183,0.5620858352910266
184,0.5620247183258392
185,0.5619636105051842
186,0.5619025118442671
187,0.5618414223427327
188,0.5617803419958655
189,0.5617192707977847
190,0.5616582087407462
191,0.5615971558148417
192,0.5615361120569496
193,0.5614750774240601
194,0.561414051940728
195,0.5613530355895376
196,0.5612920283778015
197,0.5612310302870824
198,0.5611700413223746
199,0.5611090615033797
200,0.5610480907986368
201,0.5609871292327627
