#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
2.024446509976802e-05,0.0004309548866232582
2.066880249629082e-05,0.0004399859989636656
2.110203428568597e-05,0.000449206325220497
2.154434690031887e-05,0.0004586198278777598
2.199593068030075e-05,0.0004682305523246999
2.245697995539772e-05,0.0004780426285870831
2.292769312865649e-05,0.0004880602730950034
2.340827276178294e-05,0.0004982877904866623
2.389892566231053e-05,0.0005087295754500065
2.43998629725955e-05,0.0005193901146027802
2.491130026067786e-05,0.0005302739884119889
2.543345761304648e-05,0.0005413858731518895
2.596655972934872e-05,0.0005527305429047225
2.651083601908542e-05,0.0005643128716008583
2.706652070033241e-05,0.0005761378351034629
2.763385290053167e-05,0.0005882105133344639
2.821307675939471e-05,0.0006005360924462577
2.880444153396298e-05,0.0006131198670374927
2.940820170587067e-05,0.0006259672424153706
3.002461709085549e-05,0.0006390837369049107
3.065395295056524e-05,0.0006524749842055089
3.12964801067075e-05,0.000666146735797235
3.195247505759214e-05,0.0006801048633966467
3.262222009711673e-05,0.0006943553614633391
3.330600343624589e-05,0.0007089043497588987
3.400411932703703e-05,0.0007237580759585915
3.471686818926559e-05,0.0007389229183171198
3.544455673970435e-05,0.0007544053883898894
3.618749812411284e-05,0.0007702121338104551
3.694601205199302e-05,0.0007863499411256969
3.772042493416993e-05,0.0008028257386891724
3.851107002325569e-05,0.000819646599615087
3.93182875570577e-05,0.0008368197447924386
4.014242490499326e-05,0.0008543525459629997
4.098383671757261e-05,0.0008722525288609173
4.184288507901576e-05,0.00089052737641937
4.271993966306776e-05,0.0009091849320416179
4.361537789208006e-05,0.0009282332029409979
4.45295850994266e-05,0.0009476803635494191
4.5462954695324e-05,0.0009675347589959138
4.641588833612772e-05,0.0009878049086573526
4.738879609717651e-05,0.001008499509782546
4.838209664925957e-05,0.00102962744119095
4.939621743878326e-05,0.00105119776704754
5.043159487171359e-05,0.001073219740715614
5.148867450137487e-05,0.00109570280868887
5.256791122018419e-05,0.001118656614604974
5.366976945540476e-05,0.001142091003340839
5.479472336900293e-05,0.001166016025193173
5.594325706169377e-05,0.001190441940144726
5.711586478126424e-05,0.001215379222217816
5.831305113526218e-05,0.00124083856391799
5.95353313081437e-05,0.00126683088076851
6.078323128297237e-05,0.001293367315938876
6.2057288067765e-05,0.001320459244967043
6.335804992658241e-05,0.001348118280579569
6.468607661546321e-05,0.001376356277610569
6.604193962330305e-05,0.00140518533802092
6.742622241778349e-05,0.001434617816021277
6.883952069645496e-05,0.001464666323298891
7.028244264308338e-05,0.001495343734352672
7.175560918936922e-05,0.001526663191936617
7.32596542821523e-05,0.001558638112614585
7.479522515621829e-05,0.001591282192429433
7.636298261282242e-05,0.001624609412686939
7.79636013040522e-05,0.001658634045858531
7.959777002314978e-05,0.001693370661604465
8.126619200091945e-05,0.001728834132919688
8.296958520834916e-05,0.001765039642404709
8.470868266557403e-05,0.001802002688665039
8.648423275731709e-05,0.001839739092840187
8.829699955494083e-05,0.001878265005266
9.014776314524917e-05,0.001917596912272224
9.203731996618231e-05,0.001957751643118288
9.39664831495469e-05,0.001998746377069871
9.593608287093147e-05,0.002040598650619674
9.794696670695385e-05,0.002083326364853422
0.0001,0.002126947792966516
0.0001020960662306048,0.002171481587932234
0.0001042360673976401,0.002216946790324581
0.0001064209244064725,0.002263362836301019
0.0001086515774652537,0.002310749565744397
0.0001109289864895223,0.002359127230570746
0.0001132541315152813,0.002408516503204172
0.0001156280131207375,0.002458938485222828
0.0001180516528568806,0.002510414716178078
0.0001205260936870841,0.002562967182592857
0.0001230524004359262,0.002616618327138887
0.0001256316602474122,0.00267139105799985
0.000128264983052806,0.002727308758421754
0.0001309535020482668,0.002784395296454467
0.0001336983741824945,0.002842675034889219
0.0001365007806546014,0.002902172841393713
0.0001393619274224143,0.002962914098851299
0.0001422830457214352,0.003024924715904875
0.0001452653925946781,0.003088231137712727
0.0001483102514336103,0.00315286035691742
0.0001514189325304352,0.003218839924833405
0.0001545927736419478,0.003286197962857118
0.0001578331405652116,0.00335496317410322
0.000161141427725302,0.003425164855272333
0.0001645190587753661,0.003496832908752578
0.0001679674872092653,0.003569997854961704
0.0001714881969870541,0.003644690844932019
0.0001750827031735723,0.003720943673144461
0.0001787525525904235,0.003798788790614571
0.0001824993244816151,0.003878259318236821
0.000186324631193156,0.003959389060390284
0.0001902301188668946,0.00404221251881165
0.0001942174681489025,0.004126764906739688
0.0001982883949127071,0.004213082163336823
0.0002024446509976802,0.00430120096839115
0.0002066880249629082,0.00439115875730689
0.0002110203428568597,0.004482993736384167
0.0002154434690031882,0.0045767448983981
0.0002199593068030075,0.004672452038478103
0.0002245697995539772,0.004770155770295603
0.0002292769312865649,0.004869897542564616
0.0002340827276178294,0.00497171965585963
0.0002389892566231048,0.005075665279758668
0.000243998629725955,0.005181778470314646
0.0002491130026067791,0.005290104187861799
0.0002543345761304648,0.005400688315163604
0.0002596655972934873,0.005513577675906212
0.0002651083601908536,0.005628820053545147
0.0002706652070033241,0.005746464210509616
0.0002763385290053172,0.005866559907771185
0.0002821307675939471,0.005989157924783162
0.0002880444153396298,0.006114310079795793
0.000294082017058706,0.00624206925055415
0.0003002461709085549,0.006372489395385039
0.000306539529505653,0.006505625574678819
0.000312964801067075,0.006641533972772007
0.0003195247505759214,0.006780271920238445
0.0003262222009711667,0.0069218979165937
0.0003330600343624589,0.007066471653421336
0.000340041193270371,0.007214054037924633
0.000347168681892656,0.007364707216913291
0.0003544455673970436,0.007518494601229997
0.0003618749812411277,0.007675480890623421
0.0003694601205199302,0.007835732099075732
0.0003772042493417001,0.007999315580589417
0.0003851107002325569,0.008166300055441389
0.000393182875570577,0.008336755636911164
0.0004014242490499318,0.008510753858488873
0.0004098383671757261,0.008688367701571109
0.0004184288507901585,0.008869671623649933
0.0004271993966306776,0.009054741587003479
0.0004361537789208006,0.009243655087893821
0.0004452958509942651,0.009436491186278428
0.0004546295469532399,0.009633330536043871
0.0004641588833612782,0.009834255415766102
0.0004738879609717651,0.01003934976000553
0.0004838209664925957,0.0102486991911438
0.0004939621743878316,0.01046239105176705
0.0005043159487171359,0.01068051443760398
0.0005148867450137498,0.01090316023102489
0.0005256791122018419,0.01113042113510709
0.0005366976945540476,0.01136239170827413
0.0005479472336900282,0.01159916839951469
0.0005594325706169377,0.01184084958418696
0.0005711586478126435,0.0120875356004152
0.0005831305113526219,0.01233932878608335
0.000595353313081437,0.01259633351643252
0.0006078323128297224,0.01285865624226734
0.0006205728806776501,0.0131264055287772
0.0006335804992658254,0.0133996920949756
0.0006468607661546321,0.01367862885376647
0.0006604193962330305,0.01396333095263813
0.0006742622241778335,0.01425391581499236
0.0006883952069645496,0.01455050318211171
0.0007028244264308353,0.01485321515576954
0.0007175560918936921,0.0151621762414863
0.000732596542821523,0.01547751339243575
0.0007479522515621828,0.01579935605400462
0.0007636298261282241,0.01612783620900715
0.0007796360130405237,0.01646308842355959
0.0007959777002314978,0.01680524989361343
0.0008126619200091946,0.01715446049215219
0.0008296958520834915,0.01751086281705017
0.0008470868266557402,0.01787460223959558
0.0008648423275731727,0.01824582695367871
0.0008829699955494083,0.01862468802564243
0.0009014776314524918,0.01901133944479649
0.000920373199661823,0.01940593817459302
0.000939664831495469,0.01980864420446182
0.0009593608287093146,0.02021962060230087
0.0009794696670695387,0.02063903356762131
0.001,0.02106705248534024
0.001020960662306047,0.0215038499802177
0.001042360673976401,0.02194960197193052
0.001064209244064725,0.02240448773077908
0.001086515774652537,0.02286868993401536
0.001109289864895223,0.02334239472278776
0.001132541315152813,0.02382579175968924
0.001156280131207375,0.02431907428690183
0.001180516528568806,0.02482243918492266
0.001205260936870841,0.02533608703185941
0.001230524004359262,0.02586022216328232
0.001256316602474122,0.02639505273261533
0.00128264983052806,0.02694079077205058
0.001309535020482668,0.02749765225396783
0.001336983741824945,0.02806585715283849
0.001365007806546014,0.02864562950759375
0.001393619274224143,0.02923719748443387
0.001422830457214352,0.0298407934400523
0.001452653925946781,0.03045665398525155
0.001483102514336103,0.031085020048918
0.001514189325304352,0.03172613694233084
0.001545927736419478,0.03238025442376713
0.001578331405652117,0.03304762676337358
0.00161141427725302,0.03372851280826605
0.001645190587753661,0.03442317604781742
0.001679674872092653,0.03513188467909434
0.001714881969870541,0.03585491167239818
0.001750827031735723,0.03659253483686331
0.001787525525904235,0.03734503688606539
0.00182499324481615,0.03811270550358536
0.00186324631193156,0.03889583340847658
0.001902301188668946,0.0396947184205757
0.001942174681489024,0.04050966352559737
0.001982883949127072,0.04134097693994787
0.002024446509976802,0.04218897217518902
0.002066880249629082,0.0430539681020834
0.002110203428568597,0.04393628901414337
0.002154434690031882,0.04483626469060631
0.002199593068030075,0.04575423045875382
0.002245697995539772,0.0466905272554855
0.002292769312865649,0.04764550168805914
0.002340827276178294,0.04861950609389964
0.002389892566231048,0.04961289859937623
0.00243998629725955,0.0506260431774449
0.002491130026067791,0.05165930970404353
0.002543345761304648,0.05271307401312642
0.002596655972934872,0.05378771795021775
0.002651083601908536,0.05488362942435643
0.002706652070033241,0.05600120245830364
0.002763385290053173,0.0571408372368738
0.002821307675939471,0.05830294015324622
0.002880444153396298,0.05948792385310864
0.002940820170587061,0.06069620727647507
0.003002461709085549,0.06192821569701912
0.00306539529505653,0.06318438075874833
0.00312964801067075,0.06446514050984797
0.003195247505759214,0.06577093943350998
0.003262222009711667,0.06710222847555269
0.003330600343624588,0.06845946506863854
0.00340041193270371,0.06984311315287917
0.003471686818926559,0.07125364319261551
0.003544455673970436,0.07269153218915092
0.003618749812411277,0.07415726368920417
0.003694601205199302,0.07565132778884576
0.003772042493417001,0.07717422113266659
0.003851107002325569,0.07872644690792252
0.003931828755705771,0.08030851483338941
0.004014242490499318,0.08192094114264781
0.004098383671757262,0.08356424856151878
0.004184288507901585,0.08523896627934691
0.004271993966306777,0.08694562991383059
0.004361537789208006,0.08868478146908187
0.004452958509942651,0.09045696928658686
0.0045462954695324,0.09226274798873424
0.004641588833612782,0.09410267841455944
0.004738879609717651,0.09597732754734922
0.004838209664925958,0.09788726843373541
0.004939621743878316,0.09983308009389669
0.005043159487171359,0.1018153474224782
0.005148867450137497,0.1038346610798224
0.005256791122018419,0.1058916173731005
0.005366976945540477,0.1079868181269151
0.005479472336900281,0.1101208705429372
0.005594325706169377,0.1122943870481298
0.005711586478126435,0.1145079851310947
0.005831305113526219,0.1167622871660747
0.00595353313081437,0.1190579202241235
0.006078323128297224,0.1213955158709514
0.0062057288067765,0.123775709950942
0.006335804992658254,0.1261991423568198
0.006468607661546321,0.128666456784447
0.006604193962330305,0.131178300472208
0.006742622241778335,0.1337353239244348
0.006883952069645496,0.1363381806183191
0.007028244264308352,0.1389875266937417
0.007175560918936921,0.1416840206254444
0.00732596542821523,0.1444283228769655
0.007479522515621813,0.1472210955357405
0.007636298261282242,0.150063001928779
0.007796360130405237,0.1529547062183062
0.007959777002314978,0.155896872976766
0.008126619200091946,0.1588901667405692
0.008296958520834915,0.1619352515419691
0.008470868266557402,0.1650327904184481
0.008648423275731726,0.1681834448989953
0.008829699955494083,0.1713878744666489
0.009014776314524917,0.1746467359966961
0.00920373199661823,0.1779606831699029
0.009396648314954691,0.1813303658601729
0.009593608287093146,0.1847564294960287
0.009794696670695385,0.1882395143953139
0.01,0.1917802550725439
0.01020960662306048,0.1953792795183174
0.01042360673976401,0.1990372084502434
0.01064209244064725,0.2027546545348401
0.01086515774652537,0.206532221579879
0.01109289864895223,0.2103705036966881
0.01132541315152813,0.2142700844319315
0.01156280131207375,0.2182315358684305
0.01180516528568806,0.2222554176946129
0.01205260936870841,0.2263422762422105
0.01230524004359262,0.2304926434918793
0.01256316602474121,0.2347070360464378
0.0128264983052806,0.2389859540714866
0.01309535020482668,0.243329880203213
