#Pareto - Linearized data and linear fitting
#Linearized-data(x), Linearized-data(y), Aproximation(x), Aproximation(y)
-16.81124283151826,-0.003220614700042172,-16.81124283151826,4.182157756303155
-10.12663110385034,-0.006451635281488719,-10.12663110385034,1.471643607656893
-10.07784093968091,-0.00969312920565968,-10.07784093968091,1.4518598960991
-10.00884806819395,-0.01294516459203696,-10.00884806819395,1.423884276580754
-9.596002852788168,-0.01620781022685331,-9.596002852788168,1.256481464996857
-9.552830680922959,-0.01948113557182254,-9.552830680922959,1.23897576871474
-9.525051116815883,-0.02276521077301243,-9.525051116815883,1.227711554034357
-9.47170513611059,-0.02606010666986495,-9.47170513611059,1.20608052423548
-9.338173743486069,-0.02936589480436454,-9.338173743486069,1.151935460357032
-7.682112514967626,-0.03268264743035842,-7.682112514967626,0.4804263923965872
-7.679945666882535,-0.03601043752303305,-7.679945666882535,0.4795477665867591
-7.671324923838628,-0.03934933878854777,-7.671324923838628,0.4760521789678647
-7.658531572378719,-0.04269942567382971,-7.658531572378719,0.4708646585024412
-7.641724454062337,-0.04606077337653451,-7.641724454062337,0.4640496131639114
-7.637566443913673,-0.04943345785517372,-7.637566443913673,0.4623635997053408
-7.631361667026791,-0.05281755583941435,-7.631361667026791,0.4598476517002417
-7.627246434881684,-0.05621314484055253,-7.627246434881684,0.458178984108359
-7.612975040776352,-0.0596203031621668,-7.612975040776352,0.4523921385563132
-7.555929093899351,-0.06303910991095245,-7.555929093899351,0.4292608255597727
-6.946496107298568,-0.06646964500774165,-6.946496107298568,0.1821444932833631
-6.911763300379676,-0.06991198919871441,-6.911763300379676,0.1680608384038749
-6.529318843261892,-0.07336622406680193,-6.529318843261892,0.01298509813335658
-6.510994611504119,-0.07683243204328824,-6.510994611504119,0.0055548850610041
-6.501623726330812,-0.08031069641961303,-6.501623726330812,0.001755125571241134
-6.231754257257163,-0.08380110135938151,-6.231754257257163,-0.1076730722078656
-6.223648843074341,-0.08730373191058366,-6.223648843074341,-0.110959701367229
-6.010443513705785,-0.09081867401802812,-6.010443513705785,-0.1974114034800558
-6.001110924159788,-0.0978858412411205,-6.001110924159788,-0.2011956346423882
-6.001110924159788,-0.0978858412411205,-6.001110924159788,-0.2011956346423882
-5.999900025929084,-0.1014382428454883,-5.999900025929084,-0.201686636501675
-5.997885114910905,-0.1050033090099845,-5.997885114910905,-0.2025036540107745
-5.991064627086655,-0.1085811303578685,-5.991064627086655,-0.2052692639671134
-5.813485739748164,-0.112171798488597,-5.813485739748164,-0.2772749549842284
-5.808476545770866,-0.1157754059918957,-5.808476545770866,-0.2793061112730197
-5.680456649352704,-0.1193920464620841,-5.680456649352704,-0.3312163425155328
-5.665042646340271,-0.1230218145126628,-5.665042646340271,-0.3374664995859198
-5.661873071578992,-0.1266648057911638,-5.661873071578992,-0.3387517166764025
-5.660435670152835,-0.1303211169942743,-5.660435670152835,-0.3393345623317088
-5.659000331884308,-0.1339908458832368,-5.659000331884308,-0.3399165714061976
-5.655278065596586,-0.1376740912995332,-5.655278065596586,-0.3414258969809563
-5.648442379623036,-0.1413709531808593,-5.648442379623036,-0.3441976695687821
-5.531258760342357,-0.145081532577395,-5.531258760342357,-0.3917139459046504
-5.525971073340132,-0.1488059316683774,-5.525971073340132,-0.3938580271193937
-5.524716210582919,-0.1525442537789845,-5.524716210582919,-0.3943668559634022
-5.413728218059364,-0.1562966033975349,-5.413728218059364,-0.4393708945405082
-5.412158182971797,-0.1600630861930118,-5.412158182971797,-0.440007521242566
-5.409472415914199,-0.1638438090329179,-5.409472415914199,-0.4410965612505975
-5.408132232555244,-0.1676388800014695,-5.408132232555244,-0.441639986374482
-5.405902577227974,-0.1714484084181371,-5.405902577227974,-0.4425440796198914
-5.307761825376036,-0.1752725048565407,-5.307761825376036,-0.4823387464293969
-5.303329908371581,-0.1791112811637063,-5.303329908371581,-0.4841358251881349
-5.303128923545259,-0.1829648504796962,-5.303128923545259,-0.4842173216515948
-5.302727075036737,-0.1868333272576165,-5.302727075036737,-0.4843802654563119
-5.206832676425858,-0.1907168272840141,-5.206832676425858,-0.5232640682559389
-5.204280724621654,-0.1946154676996715,-5.204280724621654,-0.5242988480986224
-5.122852597217295,-0.1985293670208078,-5.122852597217295,-0.5573167854776546
-5.121175869795624,-0.2024586451606973,-5.121175869795624,-0.5579966743904321
-5.119000318774381,-0.2064034234517138,-5.119000318774381,-0.5588788291160047
-5.118666038309961,-0.2103638246678107,-5.118666038309961,-0.5590143750482657
-5.035953102080546,-0.2143399730474501,-5.035953102080546,-0.5925532839721681
-5.033187698566767,-0.2183319943169875,-5.033187698566767,-0.5936746154206034
-5.032727540571072,-0.2223400157145262,-5.032727540571072,-0.5938612028857784
-4.896860279837411,-0.2263641660142518,-4.896860279837411,-0.6489534277688047
-4.828313737302302,-0.2304045755512567,-4.828313737302302,-0.6767480673008479
-4.826440492920621,-0.2344613762468711,-4.826440492920621,-0.677507641021398
-4.769455380295947,-0.238534701634507,-4.769455380295947,-0.7006142866014344
-4.767571475346915,-0.2426246868860321,-4.767571475346915,-0.7013781830290939
-4.767336236578481,-0.2467314688386854,-4.767336236578481,-0.7014735689746248
-4.712421376735067,-0.2508551860225475,-4.712421376735067,-0.7237407567546441
-4.706317367993049,-0.2549959786885788,-4.706317367993049,-0.7262158447227636
-4.657938251526748,-0.2591539888372426,-4.657938251526748,-0.74583288233441
-4.655937303041744,-0.2633293602477232,-4.655937303041744,-0.7466442382366332
-4.65562172948419,-0.2675222385077591,-4.65562172948419,-0.7467721987865557
-4.605970506158861,-0.2717327710441028,-4.605970506158861,-0.766905057478088
-4.604170685655008,-0.2759611071536238,-4.604170685655008,-0.767634858869622
-4.558286600089241,-0.2802073980350749,-4.558286600089241,-0.7862401972483548
-4.557523532520738,-0.2844717968215324,-4.557523532520738,-0.7865496101993328
-4.556761046780403,-0.2887544586135332,-4.556761046780403,-0.7868587872273365
-4.555428094093277,-0.2930555405129239,-4.555428094093277,-0.7873992804175358
-4.554572133225,-0.2973752016574404,-4.554572133225,-0.7877463602687933
-4.42110015866002,-0.3017136032560385,-4.42110015866002,-0.8418673309765932
-4.420933796989365,-0.3060709086249942,-4.420933796989365,-0.8419347882471835
-4.382186647475247,-0.3104472832247932,-4.382186647475247,-0.8576462014535822
-4.348669231019885,-0.3148428946978314,-4.348669231019885,-0.8712370329378247
-4.306548173497976,-0.3192579129069482,-4.306548173497976,-0.8883165174345118
-4.30240247611827,-0.3236925099748139,-4.30240247611827,-0.8899975382419267
-4.270342157479368,-0.3281468603241943,-4.270342157479368,-0.9029975374671875
-4.269269541265836,-0.3326211407191155,-4.269269541265836,-0.9034324679525008
-4.268126683998586,-0.3371155303069547,-4.268126683998586,-0.9038958801773189
-4.26805529876816,-0.3416302106614813,-4.26805529876816,-0.9039248258640629
-4.266842528867419,-0.3461653658268727,-4.266842528867419,-0.904416586658696
-4.265844880384472,-0.3507211823627335,-4.265844880384472,-0.9048211188048503
