#Empirical CDF function
#INTER_ARRIVAL_DATASET(x), INTER_ARRIVAL_CDF(y)
0.045532,0.6302250803858523
0.045569,0.6334405144694536
0.046086,0.6366559485530549
0.04609,0.6398713826366561
0.046548,0.6430868167202574
0.046573,0.6463022508038586
0.046578,0.6495176848874599
0.046614,0.6527331189710611
0.047554,0.6559485530546624
0.04808,0.6591639871382636
0.049088,0.6623794212218649
0.049601,0.6655948553054661
0.051567,0.6688102893890674
0.052055,0.6720257234726686
0.052084,0.6752411575562699
0.052991,0.6784565916398712
0.053082,0.6816720257234724
0.054019,0.6848874598070737
0.054593,0.6881028938906749
0.055605,0.6913183279742762
0.056575,0.6945337620578774
0.056584,0.6977491961414787
0.056615,0.7009646302250799
0.058105,0.7041800643086812
0.059096,0.7073954983922824
0.060075,0.7106109324758837
0.060088,0.7138263665594849
0.060104,0.7170418006430862
0.060585,0.7202572347266875
