#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
1.679674872092653e-06,1.193973365676282e-05
1.714881969870541e-06,1.218999685659305e-05
1.750827031735727e-06,1.244550567425229e-05
1.787525525904235e-06,1.270637005856834e-05
1.82499324481615e-06,1.297270226296998e-05
1.86324631193156e-06,1.32446168935596e-05
1.902301188668946e-06,1.352223095862914e-05
1.942174681489028e-06,1.380566391884219e-05
1.982883949127071e-06,1.409503773874832e-05
2.024446509976802e-06,1.43904769391856e-05
2.066880249629082e-06,1.469210865090442e-05
2.110203428568597e-06,1.500006266930143e-05
2.154434690031886e-06,1.53144715099307e-05
2.199593068030075e-06,1.563547046612435e-05
2.245697995539772e-06,1.596319766672405e-05
2.292769312865649e-06,1.629779413570009e-05
2.340827276178294e-06,1.663940385276952e-05
2.389892566231052e-06,1.698817381534656e-05
2.43998629725955e-06,1.734425410193641e-05
2.491130026067786e-06,1.770779793630606e-05
2.543345761304648e-06,1.807896175376467e-05
2.596655972934872e-06,1.845790526866509e-05
2.651083601908542e-06,1.884479154246055e-05
2.706652070033241e-06,1.923978705431484e-05
2.763385290053167e-06,1.964306177271169e-05
2.821307675939471e-06,2.005478922861847e-05
2.880444153396298e-06,2.047514658976013e-05
2.940820170587067e-06,2.090431473722454e-05
3.002461709085549e-06,2.13424783434002e-05
3.065395295056524e-06,2.178982595080203e-05
3.129648010670751e-06,2.224655005389486e-05
3.195247505759214e-06,2.271284718147193e-05
3.262222009711673e-06,2.318891798136491e-05
3.330600343624589e-06,2.367496730670826e-05
3.400411932703702e-06,2.417120430409092e-05
3.47168681892656e-06,2.467784250359539e-05
3.544455673970436e-06,2.519509991039115e-05
3.618749812411284e-06,2.572319909899257e-05
3.694601205199302e-06,2.62623673087381e-05
3.772042493416993e-06,2.681283654126787e-05
3.851107002325569e-06,2.737484366088783e-05
3.93182875570577e-06,2.794863049604412e-05
4.014242490499326e-06,2.85344439436841e-05
4.098383671757261e-06,2.91325360750605e-05
4.184288507901576e-06,2.97431642446444e-05
4.271993966306777e-06,3.036659120037033e-05
4.361537789208005e-06,3.100308519699002e-05
4.45295850994266e-06,3.165292011142462e-05
4.5462954695324e-06,3.231637556033728e-05
4.641588833612773e-06,3.299373702081443e-05
4.738879609717651e-06,3.36852959527123e-05
4.838209664925957e-06,3.439134992444526e-05
4.939621743878326e-06,3.51122027406614e-05
