#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
0.0001020960662306048,0.00152071525062758
0.0001042360673976401,0.001552565692605534
0.0001064209244064725,0.001585082692779571
0.0001086515774652537,0.001618280178285469
0.0001109289864895223,0.001652172366304439
0.0001132541315152813,0.001686773770062211
0.0001156280131207375,0.001722099204952587
0.0001180516528568806,0.00175816379478444
0.0001205260936870841,0.001794982978156168
0.0001230524004359262,0.001832572514961051
0.0001256316602474122,0.001870948493023272
0.000128264983052806,0.001910127334870393
0.0001309535020482668,0.001950125804642933
0.0001336983741824945,0.001990961015144066
0.0001365007806546014,0.002032650435032868
0.0001393619274224143,0.002075211896162887
0.0001422830457214352,0.002118663601070603
0.0001452653925946781,0.002163024130613866
0.0001483102514336103,0.00220831245176667
0.0001514189325304352,0.002254547925570227
0.0001545927736419478,0.002301750315245932
0.0001578331405652116,0.002349939794470735
0.000161141427725302,0.002399136955820835
0.0001645190587753661,0.002449362819384793
0.0001679674872092653,0.002500638841550273
0.0001714881969870541,0.002552986923967882
0.0001750827031735723,0.002606429422695178
0.0001787525525904235,0.002660989157523663
0.0001824993244816151,0.002716689421494389
0.000186324631193156,0.002773553990602529
0.0001902301188668946,0.002831607133698455
0.0001942174681489025,0.002890873622584667
0.0001982883949127071,0.002951378742316657
0.0002024446509976802,0.003013148301707735
0.0002066880249629082,0.003076208644044898
0.0002110203428568597,0.003140586658016753
0.0002154434690031882,0.003206309788860495
0.0002199593068030075,0.003273406049729033
0.0002245697995539772,0.003341904033284826
0.0002292769312865649,0.003411832923522984
0.0002340827276178294,0.003483222507829509
0.0002389892566231048,0.003556103189276683
0.000243998629725955,0.003630505999162814
0.0002491130026067791,0.003706462609798566
0.0002543345761304648,0.003784005347545194
0.0002596655972934873,0.003863167206109797
0.0002651083601908536,0.003943981860101919
0.0002706652070033241,0.004026483678854942
0.0002763385290053172,0.004110707740520136
0.0002821307675939471,0.004196689846434509
0.0002880444153396298,0.004284466535770859
0.000294082017058706,0.004374075100472274
0.0003002461709085549,0.004465553600478067
0.000306539529505653,0.004558940879245355
0.000312964801067075,0.00465427657957207
0.0003195247505759214,0.004751601159725727
0.0003262222009711667,0.004850955909884491
0.0003330600343624589,0.004952382968895774
0.000340041193270371,0.00505592534135646
0.000347168681892656,0.005161626915022866
0.0003544455673970436,0.005269532478553551
0.0003618749812411277,0.005379687739591743
0.0003694601205199302,0.00549213934319448
0.0003772042493417001,0.005606934890611037
0.0003851107002325569,0.005724122958420508
0.000393182875570577,0.005843753118030648
0.0004014242490499318,0.005965875955547428
0.0004098383671757261,0.00609054309201873
0.0004184288507901585,0.006217807204060066
0.0004271993966306776,0.006347722044867221
0.0004361537789208006,0.006480342465623457
0.0004452958509942651,0.006615724437306181
0.0004546295469532399,0.006753925072900846
0.0004641588833612782,0.006895002650026849
0.0004738879609717651,0.007039016633983652
0.0004838209664925957,0.007186027701222342
0.0004939621743878316,0.007336097763249394
0.0005043159487171359,0.007489289990970538
0.0005148867450137498,0.00764566883947837
0.0005256791122018419,0.007805300073294608
0.0005366976945540476,0.007968250792069087
0.0005479472336900282,0.008134589456746055
0.0005594325706169377,0.008304385916202195
0.0005711586478126435,0.008477711434363822
0.0005831305113526219,0.008654638717810026
0.000595353313081437,0.008835241943868977
0.0006078323128297224,0.009019596789213047
0.0006205728806776501,0.009207780458960646
0.0006335804992658254,0.009399871716290642
0.0006468607661546321,0.009595950912576923
0.0006604193962330305,0.009796100018049314
0.0006742622241778335,0.01000040265298729
0.0006883952069645496,0.01020894411945439
0.0007028244264308353,0.01042181143357745
0.0007175560918936921,0.01063909335838042
0.000732596542821523,0.01086088043717703
0.0007479522515621828,0.01108726502752877
0.0007636298261282241,0.01131834133577614
0.0007796360130405237,0.01155420545214725
0.0007959777002314978,0.01179495538645181
0.0008126619200091946,0.01204069110436601
0.0008296958520834915,0.01229151456431243
0.0008470868266557402,0.01254752975494433
0.0008648423275731727,0.01280884273323646
0.0008829699955494083,0.01307556166318957
0.0009014776314524918,0.01334779685515408
0.000920373199661823,0.0136256608057771
0.000939664831495469,0.01390926823857797
