#Normal aproximation vs Original set
#Normal(x), Normal(CDF) 
1e-08,0.2526462797907286
1.020960662306048e-08,0.2526462801079129
1.042360673976401e-08,0.2526462804317455
1.064209244064725e-08,0.2526462807623659
1.086515774652537e-08,0.2526462810999164
1.109289864895223e-08,0.2526462814445422
1.132541315152813e-08,0.2526462817963914
1.156280131207375e-08,0.2526462821556157
1.180516528568806e-08,0.2526462825223696
1.205260936870841e-08,0.2526462828968108
1.230524004359262e-08,0.2526462832791007
1.256316602474122e-08,0.2526462836694036
1.28264983052806e-08,0.2526462840678874
1.309535020482668e-08,0.2526462844747238
1.336983741824945e-08,0.2526462848900877
1.365007806546014e-08,0.2526462853141579
1.393619274224144e-08,0.2526462857471169
1.422830457214352e-08,0.252646286189151
1.452653925946781e-08,0.2526462866404505
1.483102514336103e-08,0.2526462871012095
1.514189325304352e-08,0.2526462875716263
1.545927736419478e-08,0.2526462880519033
1.578331405652117e-08,0.2526462885422472
1.61141427725302e-08,0.2526462890428692
1.645190587753661e-08,0.2526462895539845
1.679674872092653e-08,0.2526462900758131
1.714881969870541e-08,0.2526462906085796
1.750827031735723e-08,0.2526462911525131
1.787525525904235e-08,0.2526462917078479
1.824993244816151e-08,0.252646292274823
1.86324631193156e-08,0.2526462928536821
1.902301188668946e-08,0.2526462934446746
1.942174681489025e-08,0.2526462940480546
1.982883949127072e-08,0.2526462946640819
2.024446509976802e-08,0.2526462952930215
2.066880249629082e-08,0.2526462959351441
2.110203428568597e-08,0.2526462965907261
2.154434690031882e-08,0.2526462972600494
2.199593068030075e-08,0.2526462979434023
2.245697995539776e-08,0.2526462986410786
2.292769312865649e-08,0.2526462993533787
2.340827276178294e-08,0.2526463000806091
2.389892566231048e-08,0.2526463008230828
2.43998629725955e-08,0.2526463015811191
2.491130026067791e-08,0.2526463023550444
2.543345761304648e-08,0.2526463031451918
2.596655972934873e-08,0.2526463039519011
2.651083601908536e-08,0.2526463047755196
2.706652070033241e-08,0.2526463056164016
2.763385290053173e-08,0.2526463064749092
2.821307675939471e-08,0.2526463073514115
2.880444153396298e-08,0.252646308246286
2.940820170587061e-08,0.2526463091599176
3.002461709085549e-08,0.2526463100926996
3.06539529505653e-08,0.2526463110450333
3.12964801067075e-08,0.2526463120173286
3.195247505759214e-08,0.2526463130100037
3.262222009711667e-08,0.2526463140234861
3.330600343624589e-08,0.2526463150582117
3.40041193270371e-08,0.2526463161146258
3.471686818926559e-08,0.252646317193183
3.544455673970436e-08,0.2526463182943476
3.618749812411276e-08,0.2526463194185933
3.694601205199302e-08,0.252646320566404
3.772042493417001e-08,0.2526463217382734
3.851107002325569e-08,0.2526463229347061
3.93182875570577e-08,0.2526463241562168
4.014242490499318e-08,0.2526463254033312
4.098383671757262e-08,0.2526463266765858
4.184288507901584e-08,0.2526463279765289
4.271993966306777e-08,0.2526463293037195
4.361537789208006e-08,0.2526463306587289
4.45295850994266e-08,0.2526463320421403
4.546295469532399e-08,0.2526463334545488
4.641588833612782e-08,0.2526463348965624
4.738879609717651e-08,0.2526463363688016
4.838209664925958e-08,0.2526463378718998
4.939621743878326e-08,0.2526463394065041
5.043159487171359e-08,0.2526463409732746
5.148867450137498e-08,0.2526463425728856
5.256791122018419e-08,0.2526463442060257
5.366976945540476e-08,0.2526463458733973
5.479472336900293e-08,0.2526463475757182
5.594325706169378e-08,0.2526463493137209
5.711586478126435e-08,0.2526463510881534
5.831305113526219e-08,0.252646352899779
5.95353313081437e-08,0.2526463547493776
6.078323128297236e-08,0.2526463566377449
6.2057288067765e-08,0.2526463585656938
6.335804992658255e-08,0.2526463605340537
6.46860766154632e-08,0.2526463625436717
6.604193962330306e-08,0.2526463645954127
6.742622241778349e-08,0.2526463666901596
6.883952069645497e-08,0.2526463688288136
7.028244264308353e-08,0.2526463710122954
7.175560918936921e-08,0.2526463732415444
7.32596542821523e-08,0.2526463755175199
7.479522515621828e-08,0.2526463778412014
7.636298261282242e-08,0.2526463802135888
7.796360130405237e-08,0.252646382635703
7.959777002314978e-08,0.2526463851085864
8.126619200091946e-08,0.252646387633303
8.296958520834915e-08,0.2526463902109394
8.470868266557402e-08,0.2526463928426048
8.648423275731727e-08,0.2526463955294316
8.829699955494083e-08,0.2526463982725761
9.014776314524918e-08,0.2526464010732188
9.20373199661823e-08,0.2526464039325648
9.396648314954691e-08,0.2526464068518446
9.593608287093146e-08,0.2526464098323145
9.794696670695386e-08,0.252646412875257
1e-07,0.2526464159819816
1.020960662306048e-07,0.2526464191538253
1.042360673976401e-07,0.2526464223921528
1.064209244064725e-07,0.252646425698358
1.086515774652537e-07,0.2526464290738634
1.109289864895223e-07,0.2526464325201216
1.132541315152813e-07,0.2526464360386158
1.156280131207375e-07,0.2526464396308599
1.180516528568806e-07,0.2526464432983999
1.205260936870841e-07,0.2526464470428139
1.230524004359261e-07,0.2526464508657134
1.256316602474121e-07,0.2526464547687434
1.28264983052806e-07,0.2526464587535836
1.309535020482668e-07,0.2526464628219486
1.336983741824945e-07,0.2526464669755894
1.365007806546014e-07,0.2526464712162932
1.393619274224144e-07,0.252646475545885
1.422830457214352e-07,0.2526464799662281
1.452653925946781e-07,0.2526464844792244
1.483102514336103e-07,0.2526464890868162
1.514189325304352e-07,0.2526464937909862
1.545927736419479e-07,0.2526464985937588
1.578331405652117e-07,0.2526465034972007
1.61141427725302e-07,0.2526465085034221
1.645190587753661e-07,0.2526465136145772
1.679674872092653e-07,0.2526465188328655
1.714881969870541e-07,0.2526465241605328
1.750827031735723e-07,0.2526465295998715
1.787525525904236e-07,0.2526465351532224
1.824993244816151e-07,0.2526465408229753
1.86324631193156e-07,0.2526465466115701
1.902301188668946e-07,0.2526465525214977
1.942174681489024e-07,0.2526465585553013
1.982883949127071e-07,0.2526465647155776
2.024446509976802e-07,0.2526465710049774
2.066880249629082e-07,0.2526465774262073
2.110203428568597e-07,0.2526465839820305
2.154434690031882e-07,0.2526465906752682
2.199593068030075e-07,0.2526465975088007
2.245697995539772e-07,0.2526466044855686
2.292769312865649e-07,0.2526466116085744
2.340827276178294e-07,0.2526466188808831
2.389892566231048e-07,0.2526466263056245
2.43998629725955e-07,0.2526466338859933
2.491130026067786e-07,0.2526466416252519
2.543345761304648e-07,0.2526466495267306
2.596655972934872e-07,0.2526466575938297
2.651083601908536e-07,0.2526466658300206
2.706652070033241e-07,0.2526466742388477
2.763385290053167e-07,0.2526466828239295
2.82130767593947e-07,0.2526466915889605
2.880444153396298e-07,0.2526467005377125
2.940820170587061e-07,0.2526467096740365
3.002461709085549e-07,0.252646719001864
3.065395295056524e-07,0.2526467285252092
3.12964801067075e-07,0.2526467382481702
3.195247505759214e-07,0.252646748174931
3.262222009711673e-07,0.2526467583097637
3.330600343624589e-07,0.2526467686570292
3.400411932703703e-07,0.2526467792211806
3.471686818926559e-07,0.2526467900067638
3.544455673970435e-07,0.2526468010184203
3.618749812411284e-07,0.2526468122608886
3.694601205199302e-07,0.2526468237390068
3.772042493416994e-07,0.2526468354577142
3.851107002325569e-07,0.2526468474220538
3.93182875570577e-07,0.2526468596371741
4.014242490499326e-07,0.2526468721083319
4.098383671757261e-07,0.2526468848408936
4.184288507901585e-07,0.2526468978403386
4.271993966306776e-07,0.252646911112261
4.361537789208006e-07,0.252646924662372
4.45295850994266e-07,0.2526469384965028
4.5462954695324e-07,0.2526469526206064
4.641588833612782e-07,0.2526469670407611
4.738879609717651e-07,0.2526469817631723
4.838209664925957e-07,0.2526469967941753
4.939621743878326e-07,0.2526470121402387
5.043159487171359e-07,0.2526470278079662
5.148867450137498e-07,0.2526470438041002
5.25679112201842e-07,0.2526470601355242
5.366976945540476e-07,0.2526470768092664
5.479472336900293e-07,0.2526470938325018
5.594325706169378e-07,0.2526471112125561
5.711586478126435e-07,0.2526471289569086
5.831305113526218e-07,0.252647147073195
5.95353313081437e-07,0.2526471655692115
6.078323128297237e-07,0.2526471844529176
6.205728806776501e-07,0.2526472037324393
6.335804992658255e-07,0.2526472234160735
6.468607661546321e-07,0.2526472435122905
6.604193962330305e-07,0.2526472640297382
6.742622241778349e-07,0.2526472849772463
6.883952069645496e-07,0.252647306363829
7.028244264308353e-07,0.2526473281986896
