#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
4.361537789208005e-06,3.710296607395414e-06
4.45295850994266e-06,3.78806673428933e-06
4.5462954695324e-06,3.867466968343614e-06
4.641588833612773e-06,3.948531477449002e-06
4.738879609717651e-06,4.031295145590086e-06
4.838209664925957e-06,4.115793587833316e-06
4.939621743878326e-06,4.202063166092174e-06
5.043159487171359e-06,4.2901410042262e-06
5.148867450137487e-06,4.380065004139233e-06
5.25679112201842e-06,4.471873862210707e-06
5.366976945540476e-06,4.565607086171042e-06
5.479472336900293e-06,4.661305011532946e-06
5.594325706169378e-06,4.759008819243959e-06
5.711586478126423e-06,4.85876055367207e-06
5.831305113526219e-06,4.960603140258257e-06
5.95353313081437e-06,5.06458040416824e-06
6.078323128297237e-06,5.170737089388311e-06
6.205728806776501e-06,5.279118877266065e-06
6.335804992658241e-06,5.389772407160542e-06
6.468607661546321e-06,5.502745295649092e-06
6.604193962330305e-06,5.618086157510582e-06
6.742622241778349e-06,5.735844626597597e-06
6.883952069645496e-06,5.856071376819649e-06
7.028244264308338e-06,5.978818144458664e-06
7.175560918936921e-06,6.104137750040373e-06
7.32596542821523e-06,6.232084121426951e-06
7.479522515621829e-06,6.362712316576591e-06
7.636298261282242e-06,6.496078547635342e-06
7.796360130405221e-06,6.632240204806905e-06
7.959777002314978e-06,6.771255881443672e-06
8.126619200091945e-06,6.913185398693678e-06
8.296958520834915e-06,7.058089831923908e-06
8.470868266557402e-06,7.206031536366453e-06
8.648423275731709e-06,7.357074174429989e-06
8.829699955494083e-06,7.511282742567182e-06
9.014776314524917e-06,7.668723599918437e-06
9.20373199661823e-06,7.82946449640054e-06
9.396648314954691e-06,7.993574601794506e-06
9.593608287093147e-06,8.161124535943642e-06
9.794696670695386e-06,8.332186398729569e-06
1e-05,8.506833801269487e-06
1.020960662306048e-05,8.685141897557536e-06
1.042360673976401e-05,8.867187416772282e-06
1.064209244064725e-05,9.053048696472388e-06
1.086515774652537e-05,9.242805716125346e-06
1.109289864895223e-05,9.436540131413373e-06
1.132541315152813e-05,9.634335309649522e-06
1.156280131207375e-05,9.836276365415841e-06
1.180516528568806e-05,1.004245019742278e-05
1.205260936870841e-05,1.025294552559064e-05
1.230524004359262e-05,1.046785292957431e-05
1.256316602474121e-05,1.068726488751004e-05
1.28264983052806e-05,1.091127581565043e-05
1.309535020482668e-05,1.113998210944267e-05
1.336983741824945e-05,1.137348218460676e-05
1.365007806546014e-05,1.161187651976814e-05
1.393619274224143e-05,1.185526769953427e-05
1.422830457214352e-05,1.210376045845951e-05
1.452653925946781e-05,1.235746172656427e-05
1.483102514336103e-05,1.261648067474308e-05
1.514189325304352e-05,1.288092876250424e-05
1.545927736419479e-05,1.315091978515426e-05
1.578331405652116e-05,1.342656992320279e-05
1.61141427725302e-05,1.370799779232268e-05
1.645190587753661e-05,1.399532449430918e-05
1.679674872092653e-05,1.428867366914943e-05
1.714881969870541e-05,1.458817154809111e-05
1.750827031735727e-05,1.489394700848745e-05
1.787525525904236e-05,1.520613162853124e-05
1.82499324481615e-05,1.55248597444313e-05
1.86324631193156e-05,1.585026850792204e-05
1.902301188668946e-05,1.618249794543836e-05
1.942174681489028e-05,1.652169101806766e-05
1.982883949127071e-05,1.686799368350034e-05
2.024446509976802e-05,1.722155495831323e-05
2.066880249629082e-05,1.758252698280671e-05
2.110203428568597e-05,1.795106508550859e-05
2.154434690031887e-05,1.832732785078672e-05
2.199593068030075e-05,1.871147718679467e-05
2.245697995539772e-05,1.910367839508265e-05
2.292769312865649e-05,1.950410024165183e-05
2.340827276178294e-05,1.991291503000703e-05
2.389892566231053e-05,2.033029867465341e-05
2.43998629725955e-05,2.075643077714684e-05
2.491130026067786e-05,2.119149470347637e-05
2.543345761304648e-05,2.163567766255703e-05
2.596655972934872e-05,2.208917078705408e-05
2.651083601908542e-05,2.255216921565051e-05
2.706652070033241e-05,2.302487217675786e-05
2.763385290053167e-05,2.35074830744475e-05
2.821307675939471e-05,2.400020957593618e-05
2.880444153396298e-05,2.450326370084799e-05
2.940820170587067e-05,2.501686191225261e-05
3.002461709085549e-05,2.554122521014612e-05
3.065395295056524e-05,2.607657922637507e-05
3.12964801067075e-05,2.662315432166995e-05
3.195247505759214e-05,2.718118568478811e-05
3.262222009711673e-05,2.77509134336551e-05
3.330600343624589e-05,2.833258271850436e-05
3.400411932703703e-05,2.892644382779253e-05
3.471686818926559e-05,2.953275229533592e-05
3.544455673970435e-05,3.015176901077776e-05
3.618749812411284e-05,3.078376033116559e-05
3.694601205199302e-05,3.142899819608136e-05
3.772042493416993e-05,3.208776024454796e-05
3.851107002325569e-05,3.27603299340451e-05
3.93182875570577e-05,3.344699666307793e-05
4.014242490499326e-05,3.414805589496694e-05
4.098383671757261e-05,3.486380928574562e-05
4.184288507901576e-05,3.559456481305734e-05
4.271993966306776e-05,3.634063690916012e-05
4.361537789208006e-05,3.710234659637379e-05
4.45295850994266e-05,3.788002162452564e-05
4.5462954695324e-05,3.867399661239279e-05
4.641588833612772e-05,3.948461319136509e-05
4.738879609717651e-05,4.031222015288272e-05
4.838209664925957e-05,4.115717359776117e-05
4.939621743878326e-05,4.201983708995716e-05
5.043159487171359e-05,4.290058181244394e-05
5.148867450137487e-05,4.379978672730545e-05
5.256791122018419e-05,4.471783873860602e-05
5.366976945540476e-05,4.565513285847977e-05
5.479472336900293e-05,4.661207237754983e-05
5.594325706169377e-05,4.758906903790106e-05
5.711586478126424e-05,4.858654321060474e-05
5.831305113526218e-05,4.96049240760188e-05
5.95353313081437e-05,5.064464980897299e-05
6.078323128297237e-05,5.17061677665076e-05
6.2057288067765e-05,5.278993468094129e-05
6.335804992658241e-05,5.389641685593638e-05
6.468607661546321e-05,5.502609036700523e-05
6.604193962330305e-05,5.617944126634633e-05
6.742622241778349e-05,5.735696579212135e-05
6.883952069645496e-05,5.855917058117388e-05
7.028244264308338e-05,5.978657288774336e-05
7.175560918936922e-05,6.103970080528764e-05
7.32596542821523e-05,6.231909349374565e-05
7.479522515621829e-05,6.362530141157396e-05
7.636298261282242e-05,6.495888655211335e-05
7.79636013040522e-05,6.632042268561733e-05
7.959777002314978e-05,6.771049560561071e-05
8.126619200091945e-05,6.91297033810212e-05
8.296958520834916e-05,7.057865661330709e-05
8.470868266557403e-05,7.205797869902497e-05
8.648423275731709e-05,7.356830609739351e-05
8.829699955494083e-05,7.511028860496261e-05
9.014776314524917e-05,7.668458963394631e-05
9.203731996618231e-05,7.829188649810526e-05
9.39664831495469e-05,7.993287070373611e-05
9.593608287093147e-05,8.160824824676727e-05
9.794696670695385e-05,8.331873991662686e-05
0.0001,8.506508160621706e-05
0.0001020960662306048,8.68480246276615e-05
0.0001042360673976401,8.866833603593527e-05
0.0001064209244064725,9.052679895815707e-05
0.0001086515774652537,9.242421293054193e-05
0.0001109289864895223,9.436139424201517e-05
0.0001132541315152813,9.633917628482092e-05
0.0001156280131207375,9.83584099133461e-05
0.0001180516528568806,0.0001004199638092729
0.0001205260936870841,0.0001025247248552796
0.0001230524004359262,0.0001046735985160696
0.0001256316602474122,0.000106867509227615
0.000128264983052806,0.0001091074007946169
0.0001309535020482668,0.0001113942367958476
0.0001336983741824945,0.0001137290009983749
0.0001365007806546014,0.0001161126977806681
0.0001393619274224143,0.0001185463525635866
0.0001422830457214352,0.0001210310122518043
0.0001452653925946781,0.0001235677456828954
0.0001483102514336103,0.0001261576440871881
0.0001514189325304352,0.0001288018215566122
0.0001545927736419478,0.0001315014155230942
0.0001578331405652116,0.0001342575872474994
0.000161141427725302,0.0001370715223186769
0.0001645190587753661,0.0001399444311626086
0.0001679674872092653,0.0001428775495626589
0.0001714881969870541,0.0001458721391900397
0.0001750827031735723,0.0001489294881467096
0.0001787525525904235,0.0001520509115174873
0.0001824993244816151,0.0001552377519363768
0.000186324631193156,0.0001584913801618848
0.0001902301188668946,0.0001618131956669933
0.0001942174681489025,0.000165204627239568
0.0001982883949127071,0.0001686671335960899
0.0002024446509976802,0.000172202204008598
0.0002066880249629082,0.0001758113589436228
0.0002110203428568597,0.0001794961507157744
0.0002154434690031882,0.0001832581641538766
0.0002199593068030075,0.0001870990172818665
0.0002245697995539772,0.0001910203620131279
0.0002292769312865649,0.000195023884860368
0.0002340827276178294,0.000199111307659261
0.0002389892566231048,0.0002032843883077451
0.000243998629725955,0.0002075449215209746
0.0002491130026067791,0.0002118947396014814
0.0002543345761304648,0.0002163357132258792
0.0002596655972934873,0.0002208697522476655
0.0002651083601908536,0.0002254988065173436
0.0002706652070033241,0.0002302248667188644
0.0002763385290053172,0.0002350499652243876
0.0002821307675939471,0.000239976176966028
0.0002880444153396298,0.0002450056203266993
0.000294082017058706,0.0002501404580487199
0.0003002461709085549,0.000255382898162293
0.000306539529505653,0.0002607351949323045
0.000312964801067075,0.0002661996498258823
0.0003195247505759214,0.0002717786124994959
0.0003262222009711667,0.0002774744818069275
0.0003330600343624589,0.000283289706828227
0.000340041193270371,0.0002892267879202048
0.000347168681892656,0.0002952882777887966
0.0003544455673970436,0.0003014767825837428
0.0003618749812411277,0.0003077949630161392
0.0003694601205199302,0.0003142455354991913
0.0003772042493417001,0.0003208312733132823
0.0003851107002325569,0.0003275550077945777
0.000393182875570577,0.0003344196295487212
0.0004014242490499318,0.0003414280896905098
0.0004098383671757261,0.0003485834011081046
0.0004184288507901585,0.0003558886397544425
0.0004271993966306776,0.0003633469459657368
0.0004361537789208006,0.0003709615258070675
0.0004452958509942651,0.0003787356524456165
0.0004546295469532399,0.0003866726675537668
0.0004641588833612782,0.0003947759827400699
0.0004738879609717651,0.0004030490810106313
0.0004838209664925957,0.0004114955182611402
0.0004939621743878316,0.0004201189247999837
0.0005043159487171359,0.0004289230069020045
0.0005148867450137498,0.0004379115483963414
0.0005256791122018419,0.000447088412286023
0.0005366976945540476,0.0004564575424014228
0.0005479472336900282,0.0004660229650890191
0.0005594325706169377,0.0004757887909341285
0.0005711586478126435,0.0004857592165201652
0.0005831305113526219,0.0004959385262244265
0.000595353313081437,0.0005063310940509602
0.0006078323128297224,0.0005169413855019567
0.0006205728806776501,0.0005277739594875541
0.0006335804992658254,0.0005388334702759456
0.0006468607661546321,0.0005501246694833428
0.0006604193962330305,0.000561652408105795
0.0006742622241778335,0.0005734216385930857
0.0006883952069645496,0.0005854374169657062
0.0007028244264308353,0.0005977049049756822
0.0007175560918936921,0.0006102293723122543
0.000732596542821523,0.000623016198853743
0.0007479522515621828,0.0006360708769659329
0.0007636298261282241,0.0006493990138475292
0.0007796360130405237,0.0006630063339254644
0.0007959777002314978,0.000676898681298943
0.0008126619200091946,0.000691082022234446
0.0008296958520834915,0.0007055624477129152
0.0008470868266557402,0.0007203461760288965
0.0008648423275731727,0.000735439555444195
0.0008829699955494083,0.0007508490668963752
0.0009014776314524918,0.000766581326763105
0.000920373199661823,0.0007826430896843428
0.000939664831495469,0.0007990412514419232
0.0009593608287093146,0.0008157828519000931
0.0009794696670695387,0.0008328750780056682
0.001,0.0008503252668509154
0.001020960662306047,0.0008681409087998304
0.001042360673976401,0.0008863296506788076
0.001064209244064725,0.0009048992990328131
0.001086515774652537,0.0009238578234501693
0.001109289864895223,0.0009432133599545089
0.001132541315152813,0.0009629742144678932
0.001156280131207375,0.000983148866344763
0.001180516528568806,0.001003745971979053
0.001205260936870841,0.001024774368485915
0.001230524004359262,0.001046243077458819
0.001256316602474122,0.001068161308805049
0.00128264983052806,0.001090538464658786
0.001309535020482668,0.001113384143376694
0.001336983741824945,0.001136708143614107
0.001365007806546014,0.001160520468485915
0.001393619274224143,0.001184831329813285
0.001422830457214352,0.00120965115245697
0.001452653925946781,0.001234990578740436
0.001483102514336103,0.00126086047296381
0.001514189325304352,0.001287271926009859
0.001545927736419478,0.001314236260045565
0.001578331405652117,0.00134176503331962
0.00161141427725302,0.001369870045058397
0.001645190587753661,0.0013985633404624
0.001679674872092653,0.001427857215805406
0.001714881969870541,0.001457764223637192
0.001750827031735723,0.001488297178094067
0.001787525525904235,0.001519469160317422
0.00182499324481615,0.001551293523982644
0.00186324631193156,0.001583783900942271
0.001902301188668946,0.001616954206983379
0.001942174681489024,0.001650818647703112
0.001982883949127072,0.001685391724504326
0.002024446509976802,0.00172068824071292
0.002066880249629082,0.001756723307820507
0.002110203428568597,0.001793512351853876
0.002154434690031882,0.001831071119874572
0.002199593068030075,0.001869415686610365
0.002245697995539772,0.001908562461222063
0.002292769312865649,0.0019485281942071
0.002340827276178294,0.001989329984444344
0.002389892566231048,0.002030985286381348
0.00243998629725955,0.002073511917367155
0.002491130026067791,0.002116928065134527
0.002543345761304648,0.002161252295432736
0.002596655972934872,0.002206503559815887
0.002651083601908536,0.002252701203588225
0.002706652070033241,0.002299864973909327
0.002763385290053173,0.00234801502806492
0.002821307675939471,0.002397171941902254
0.002880444153396298,0.002447356718437099
0.002940820170587061,0.002498590796633726
0.003002461709085549,0.002550896060361407
0.00306539529505653,0.002604294847530886
0.00312964801067075,0.002658809959415143
0.003195247505759214,0.002714464670155903
0.003262222009711667,0.002771282736462655
0.003330600343624588,0.002829288407503738
0.00340041193270371,0.002888506434997162
0.003471686818926559,0.002948962083502482
0.003544455673970436,0.003010681140917515
0.003618749812411277,0.00307368992918633
0.003694601205199302,0.003138015315217957
0.003772042493417001,0.003203684722025257
0.003851107002325569,0.003270726140082836
0.003931828755705771,0.003339168138911996
0.004014242490499318,0.003409039878894959
0.004098383671757262,0.003480371123323112
0.004184288507901585,0.003553192250683512
0.004271993966306777,0.003627534267188759
0.004361537789208006,0.003703428819552879
0.004452958509942651,0.003780908208020684
0.0045462954695324,0.003860005399651811
0.004641588833612782,0.003940754041867001
0.004738879609717651,0.004023188476259376
0.004838209664925958,0.004107343752677295
0.004939621743878316,0.004193255643581306
0.005043159487171359,0.004280960658683108
0.005148867450137497,0.00437049605986839
0.005256791122018419,0.004461899876411435
0.005366976945540477,0.004555210920484942
0.005479472336900281,0.004650468802970709
0.005594325706169377,0.004747713949576293
0.005711586478126435,0.004846987617263987
0.005831305113526219,0.004948331910996195
0.00595353313081437,0.005051789800803452
0.006078323128297224,0.005157405139180726
0.0062057288067765,0.005265222678816794
0.006335804992658254,0.005375288090664232
0.006468607661546321,0.005487647982353128
0.006604193962330305,0.005602349916957072
0.006742622241778335,0.005719442432115418
0.006883952069645496,0.005838975059518359
0.007028244264308352,0.005960998344761159
0.007175560918936921,0.006085563867573418
0.00732596542821523,0.006212724262429026
0.007479522515621813,0.006342533239544146
0.007636298261282242,0.006475045606267882
0.007796360130405237,0.006610317288873846
0.007959777002314978,0.006748405354756959
0.008126619200091946,0.006889368035043586
0.008296958520834915,0.007033264747620671
0.008470868266557402,0.007180156120590198
0.008648423275731726,0.007330104016156413
0.008829699955494083,0.007483171554950929
0.009014776314524917,0.007639423140804125
