#Weibull aproximation vs Original set
#W(x), W(CDF) 
1e-08,0.01722360910740572
1.020960662306048e-08,0.01734247057864924
1.042360673976401e-08,0.01746214501312471
1.064209244064725e-08,0.01758263786935077
1.086515774652537e-08,0.01770395464107344
1.109289864895223e-08,0.01782610085747471
1.132541315152813e-08,0.0179490820833792
1.156280131207375e-08,0.01807290391946448
1.180516528568806e-08,0.01819757200247074
1.205260936870841e-08,0.01832309200541171
1.230524004359262e-08,0.01844946963778638
1.256316602474122e-08,0.01857671064579258
1.28264983052806e-08,0.01870482081253988
1.309535020482668e-08,0.01883380595826512
1.336983741824945e-08,0.01896367194054716
1.365007806546014e-08,0.01909442465452404
1.393619274224144e-08,0.01922607003311061
1.422830457214352e-08,0.01935861404721617
1.452653925946781e-08,0.01949206270596437
1.483102514336103e-08,0.01962642205691323
1.514189325304352e-08,0.01976169818627638
1.545927736419478e-08,0.01989789721914492
1.578331405652117e-08,0.02003502531971035
1.61141427725302e-08,0.02017308869148893
1.645190587753661e-08,0.02031209357754593
1.679674872092653e-08,0.02045204626072128
1.714881969870541e-08,0.02059295306385667
1.750827031735723e-08,0.02073482035002239
1.787525525904235e-08,0.02087765452274626
1.824993244816151e-08,0.02102146202624255
1.86324631193156e-08,0.02116624934564226
1.902301188668946e-08,0.02131202300722412
1.942174681489025e-08,0.02145878957864655
1.982883949127072e-08,0.02160655566918057
2.024446509976802e-08,0.02175532792994328
2.066880249629082e-08,0.02190511305413267
2.110203428568597e-08,0.02205591777726279
2.154434690031882e-08,0.02220774887740029
2.199593068030075e-08,0.02236061317540139
2.245697995539776e-08,0.02251451753515021
2.292769312865649e-08,0.02266946886379706
2.340827276178294e-08,0.02282547411199887
2.389892566231048e-08,0.02298254027415925
2.43998629725955e-08,0.02314067438867007
2.491130026067791e-08,0.02329988353815371
2.543345761304648e-08,0.02346017484970608
2.596655972934873e-08,0.02362155549514044
2.651083601908536e-08,0.02378403269123242
2.706652070033241e-08,0.02394761369996523
2.763385290053173e-08,0.02411230582877588
2.821307675939471e-08,0.0242781164308028
2.880444153396298e-08,0.02444505290513321
2.940820170587061e-08,0.02461312269705229
3.002461709085549e-08,0.02478233329829205
3.06539529505653e-08,0.02495269224728236
3.12964801067075e-08,0.02512420712940144
3.195247505759214e-08,0.02529688557722765
3.262222009711667e-08,0.02547073527079236
3.330600343624589e-08,0.02564576393783269
3.40041193270371e-08,0.02582197935404629
3.471686818926559e-08,0.02599938934334511
3.544455673970436e-08,0.02617800177811147
3.618749812411276e-08,0.02635782457945435
3.694601205199302e-08,0.02653886571746578
3.772042493417001e-08,0.02672113321147851
3.851107002325569e-08,0.02690463513032426
3.93182875570577e-08,0.02708937959259305
4.014242490499318e-08,0.02727537476689201
4.098383671757262e-08,0.02746262887210604
4.184288507901584e-08,0.02765115017765873
4.271993966306777e-08,0.02784094700377349
4.361537789208006e-08,0.02803202772173596
4.45295850994266e-08,0.02822440075415678
4.546295469532399e-08,0.02841807457523449
4.641588833612782e-08,0.02861305771101974
4.738879609717651e-08,0.02880935873967982
4.838209664925958e-08,0.02900698629176346
4.939621743878326e-08,0.02920594905046636
5.043159487171359e-08,0.0294062557518977
5.148867450137498e-08,0.02960791518534645
5.256791122018419e-08,0.02981093619354824
5.366976945540476e-08,0.0300153276729539
5.479472336900293e-08,0.03022109857399657
5.594325706169378e-08,0.03042825790136083
5.711586478126435e-08,0.03063681471425173
5.831305113526219e-08,0.03084677812666381
5.95353313081437e-08,0.03105815730765182
6.078323128297236e-08,0.03127096148160013
6.2057288067765e-08,0.03148519992849397
6.335804992658255e-08,0.03170088198419041
6.46860766154632e-08,0.03191801704068942
6.604193962330306e-08,0.03213661454640615
6.742622241778349e-08,0.03235668400644276
6.883952069645497e-08,0.03257823498286061
7.028244264308353e-08,0.03280127709495329
7.175560918936921e-08,0.03302582001951937
7.32596542821523e-08,0.03325187349113556
7.479522515621828e-08,0.03347944730243002
7.636298261282242e-08,0.03370855130435635
7.796360130405237e-08,0.03393919540646717
7.959777002314978e-08,0.03417138957718791
8.126619200091946e-08,0.03440514384409121
8.296958520834915e-08,0.03464046829417122
8.470868266557402e-08,0.03487737307411787
8.648423275731727e-08,0.035115868390591
8.829699955494083e-08,0.0353559645104955
9.014776314524918e-08,0.0355976717612555
9.20373199661823e-08,0.03584100053108863
9.396648314954691e-08,0.03608596126928132
9.593608287093146e-08,0.0363325644864626
9.794696670695386e-08,0.03658082075487901
1e-07,0.03683074070866865
1.020960662306048e-07,0.03708233504413605
1.042360673976401e-07,0.03733561452002532
1.064209244064725e-07,0.03759058995779507
1.086515774652537e-07,0.03784727224189177
1.109289864895223e-07,0.03810567232002326
1.132541315152813e-07,0.03836580120343225
1.156280131207375e-07,0.03862766996716926
1.180516528568806e-07,0.03889128975036549
1.205260936870841e-07,0.03915667175650506
1.230524004359261e-07,0.03942382725369731
1.256316602474121e-07,0.03969276757494833
1.28264983052806e-07,0.03996350411843208
1.309535020482668e-07,0.04023604834776151
1.336983741824945e-07,0.04051041179225845
1.365007806546014e-07,0.04078660604722384
1.393619274224144e-07,0.04106464277420663
1.422830457214352e-07,0.04134453370127256
1.452653925946781e-07,0.04162629062327217
1.483102514336103e-07,0.04190992540210803
1.514189325304352e-07,0.04219544996700175
1.545927736419479e-07,0.04248287631475967
1.578331405652117e-07,0.04277221651003804
1.61141427725302e-07,0.04306348268560745
1.645190587753661e-07,0.0433566870426163
1.679674872092653e-07,0.0436518418508538
1.714881969870541e-07,0.04394895944901123
1.750827031735723e-07,0.04424805224494277
1.787525525904236e-07,0.04454913271592587
1.824993244816151e-07,0.04485221340891921
1.86324631193156e-07,0.04515730694082087
1.902301188668946e-07,0.04546442599872458
1.942174681489024e-07,0.04577358334017523
1.982883949127071e-07,0.04608479179342306
2.024446509976802e-07,0.04639806425767634
2.066880249629082e-07,0.04671341370335325
2.110203428568597e-07,0.04703085317233169
2.154434690031882e-07,0.04735039577819866
2.199593068030075e-07,0.04767205470649716
2.245697995539772e-07,0.0479958432149723
2.292769312865649e-07,0.04832177463381582
2.340827276178294e-07,0.04864986236590851
2.389892566231048e-07,0.04898011988706152
2.43998629725955e-07,0.0493125607462559
2.491130026067786e-07,0.04964719856587985
2.543345761304648e-07,0.04998404704196535
2.596655972934872e-07,0.05032311994442129
2.651083601908536e-07,0.05066443111726626
2.706652070033241e-07,0.05100799447885851
2.763385290053167e-07,0.05135382402212385
2.82130767593947e-07,0.05170193381478205
2.880444153396298e-07,0.05205233799957054
2.940820170587061e-07,0.05240505079446611
3.002461709085549e-07,0.05276008649290465
3.065395295056524e-07,0.05311745946399793
3.12964801067075e-07,0.05347718415274871
3.195247505759214e-07,0.05383927508026276
3.262222009711673e-07,0.05420374684395912
3.330600343624589e-07,0.05457061411777664
3.400411932703703e-07,0.05493989165237956
3.471686818926559e-07,0.05531159427535881
3.544455673970435e-07,0.05568573689143108
3.618749812411284e-07,0.05606233448263576
3.694601205199302e-07,0.05644140210852777
3.772042493416994e-07,0.05682295490636824
3.851107002325569e-07,0.05720700809131207
3.93182875570577e-07,0.05759357695659217
4.014242490499326e-07,0.05798267687370018
4.098383671757261e-07,0.05837432329256498
4.184288507901585e-07,0.05876853174172658
4.271993966306776e-07,0.05916531782850754
4.361537789208006e-07,0.05956469723918068
4.45295850994266e-07,0.05996668573913277
4.5462954695324e-07,0.06037129917302497
4.641588833612782e-07,0.06077855346494987
4.738879609717651e-07,0.06118846461858363
4.838209664925957e-07,0.06160104871733574
4.939621743878326e-07,0.06201632192449325
5.043159487171359e-07,0.06243430048336229
5.148867450137498e-07,0.06285500071740424
5.25679112201842e-07,0.06327843903036856
5.366976945540476e-07,0.06370463190642128
5.479472336900293e-07,0.06413359591026813
5.594325706169378e-07,0.06456534768727396
5.711586478126435e-07,0.06499990396357813
5.831305113526218e-07,0.06543728154620354
5.95353313081437e-07,0.06587749732316239
6.078323128297237e-07,0.06632056826355637
6.205728806776501e-07,0.06676651141767176
6.335804992658255e-07,0.06721534391707029
6.468607661546321e-07,0.06766708297467361
6.604193962330305e-07,0.06812174588484354
6.742622241778349e-07,0.06857935002345639
6.883952069645496e-07,0.06903991284797173
7.028244264308353e-07,0.06950345189749607
7.175560918936921e-07,0.06996998479284033
7.32596542821523e-07,0.07043952923657204
7.479522515621828e-07,0.07091210301306106
7.636298261282241e-07,0.07138772398851922
7.796360130405236e-07,0.07186641011103534
7.959777002314978e-07,0.07234817941060157
8.126619200091945e-07,0.07283304999913531
8.296958520834915e-07,0.07332104007049378
8.470868266557403e-07,0.07381216790048262
8.648423275731727e-07,0.07430645184685669
8.829699955494083e-07,0.07480391034931555
9.014776314524917e-07,0.07530456192949075
9.20373199661823e-07,0.07580842519092634
9.396648314954691e-07,0.07631551881905296
9.593608287093148e-07,0.07682586158115345
9.794696670695385e-07,0.07733947232632188
1e-06,0.07785636998541479
1.020960662306047e-06,0.07837657357099437
1.042360673976401e-06,0.07890010217726418
1.064209244064725e-06,0.0794269749799974
1.086515774652537e-06,0.07995721123645516
1.109289864895223e-06,0.08049083028529935
1.132541315152813e-06,0.08102785154649461
1.156280131207375e-06,0.08156829452120307
1.180516528568805e-06,0.08211217879167032
1.205260936870841e-06,0.0826595240211021
1.230524004359262e-06,0.08321034995353305
