#Normal aproximation vs Original set
#Normal(x), Normal(CDF) 
1e-08,0.4212446316352143
1.020960662306048e-08,0.4212446325927441
1.042360673976401e-08,0.4212446335703444
1.064209244064725e-08,0.4212446345684358
1.086515774652537e-08,0.4212446355874479
1.109289864895223e-08,0.4212446366278192
1.132541315152813e-08,0.4212446376899973
1.156280131207375e-08,0.4212446387744394
1.180516528568806e-08,0.4212446398816121
1.205260936870841e-08,0.4212446410119919
1.230524004359262e-08,0.4212446421660653
1.256316602474122e-08,0.4212446433443287
1.28264983052806e-08,0.4212446445472893
1.309535020482668e-08,0.4212446457754648
1.336983741824945e-08,0.4212446470293837
1.365007806546014e-08,0.4212446483095855
1.393619274224144e-08,0.4212446496166212
1.422830457214352e-08,0.4212446509510532
1.452653925946781e-08,0.4212446523134559
1.483102514336103e-08,0.4212446537044153
1.514189325304352e-08,0.4212446551245302
1.545927736419478e-08,0.4212446565744117
1.578331405652117e-08,0.4212446580546836
1.61141427725302e-08,0.4212446595659831
1.645190587753661e-08,0.4212446611089603
1.679674872092653e-08,0.4212446626842794
1.714881969870541e-08,0.4212446642926182
1.750827031735723e-08,0.4212446659346689
1.787525525904235e-08,0.421244667611138
1.824993244816151e-08,0.4212446693227471
1.86324631193156e-08,0.4212446710702326
1.902301188668946e-08,0.4212446728543466
1.942174681489025e-08,0.4212446746758567
1.982883949127072e-08,0.421244676535547
2.024446509976802e-08,0.4212446784342175
2.066880249629082e-08,0.4212446803726855
2.110203428568597e-08,0.421244682351785
2.154434690031882e-08,0.4212446843723678
2.199593068030075e-08,0.4212446864353034
2.245697995539776e-08,0.4212446885414794
2.292769312865649e-08,0.4212446906918023
2.340827276178294e-08,0.4212446928871973
2.389892566231048e-08,0.4212446951286093
2.43998629725955e-08,0.4212446974170029
2.491130026067791e-08,0.4212446997533626
2.543345761304648e-08,0.421244702138694
2.596655972934873e-08,0.4212447045740235
2.651083601908536e-08,0.4212447070603992
2.706652070033241e-08,0.4212447095988909
2.763385290053173e-08,0.4212447121905911
2.821307675939471e-08,0.4212447148366151
2.880444153396298e-08,0.4212447175381014
2.940820170587061e-08,0.4212447202962127
3.002461709085549e-08,0.4212447231121359
3.06539529505653e-08,0.4212447259870827
