#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
1.452653925946781e-07,5.010144652484172e-07
1.483102514336103e-07,5.115160576218969e-07
1.514189325304352e-07,5.222377701397107e-07
1.545927736419479e-07,5.331842167777268e-07
1.578331405652117e-07,5.443601079901939e-07
1.61141427725302e-07,5.557702532632547e-07
1.645190587753661e-07,5.674195625582357e-07
1.679674872092653e-07,5.793130489761822e-07
1.714881969870541e-07,5.914558305342155e-07
1.750827031735723e-07,6.038531327190455e-07
1.787525525904236e-07,6.165102904853725e-07
1.824993244816151e-07,6.294327503653108e-07
1.86324631193156e-07,6.426260734659905e-07
1.902301188668946e-07,6.560959371348929e-07
1.942174681489024e-07,6.698481379574517e-07
1.982883949127071e-07,6.838885937554551e-07
2.024446509976802e-07,6.982233465846477e-07
2.066880249629082e-07,7.128585651772212e-07
2.110203428568597e-07,7.278005473843052e-07
2.154434690031882e-07,7.43055723173569e-07
2.199593068030075e-07,7.586306574047796e-07
2.245697995539772e-07,7.74532052272292e-07
2.292769312865649e-07,7.907667506357186e-07
2.340827276178294e-07,8.073417387954862e-07
2.389892566231048e-07,8.242641493794167e-07
2.43998629725955e-07,8.415412645623732e-07
2.491130026067786e-07,8.59180519285907e-07
2.543345761304648e-07,8.771895040338151e-07
2.596655972934872e-07,8.955759688289433e-07
2.651083601908536e-07,9.143478256756765e-07
2.706652070033241e-07,9.335131527787865e-07
2.763385290053167e-07,9.530801973189895e-07
2.82130767593947e-07,9.730573797828157e-07
2.880444153396298e-07,9.934532968491894e-07
2.940820170587061e-07,1.014276725386232e-06
3.002461709085549e-07,1.035536626226019e-06
3.065395295056524e-07,1.057242148272408e-06
3.12964801067075e-07,1.07940263205375e-06
3.195247505759214e-07,1.102027613608669e-06
3.262222009711673e-07,1.125126829260026e-06
3.330600343624589e-07,1.148710219278648e-06
3.400411932703703e-07,1.172787932102182e-06
3.471686818926559e-07,1.197370329220071e-06
3.544455673970435e-07,1.222467988948317e-06
3.618749812411284e-07,1.248091711647525e-06
3.694601205199302e-07,1.274252523941755e-06
3.772042493416994e-07,1.300961683381452e-06
3.851107002325569e-07,1.328230683772524e-06
3.93182875570577e-07,1.356071259728253e-06
4.014242490499326e-07,1.384495391776319e-06
4.098383671757261e-07,1.413515311687874e-06
4.184288507901585e-07,1.443143507362521e-06
4.271993966306776e-07,1.473392728823519e-06
4.361537789208006e-07,1.504275992991744e-06
4.45295850994266e-07,1.535806589902933e-06
4.5462954695324e-07,1.567998088036759e-06
4.641588833612782e-07,1.600864340089991e-06
4.738879609717651e-07,1.634419489526806e-06
4.838209664925957e-07,1.668677975907862e-06
4.939621743878326e-07,1.703654541662658e-06
5.043159487171359e-07,1.739364238195762e-06
5.148867450137498e-07,1.77582243221508e-06
5.25679112201842e-07,1.813044812837283e-06
5.366976945540476e-07,1.851047397694039e-06
5.479472336900293e-07,1.889846540481521e-06
5.594325706169378e-07,1.929458937399708e-06
5.711586478126435e-07,1.969901634701898e-06
5.831305113526218e-07,2.011192036133203e-06
5.95353313081437e-07,2.053347910035974e-06
6.078323128297237e-07,2.096387397010346e-06
6.205728806776501e-07,2.140329018240905e-06
6.335804992658255e-07,2.185191683046206e-06
6.468607661546321e-07,2.230994696872379e-06
6.604193962330305e-07,2.277757770063893e-06
6.742622241778349e-07,2.32550102596818e-06
6.883952069645496e-07,2.374245009817422e-06
7.028244264308353e-07,2.42401069738829e-06
7.175560918936921e-07,2.474819504216796e-06
7.32596542821523e-07,2.526693294591098e-06
7.479522515621828e-07,2.579654391099417e-06
7.636298261282241e-07,2.633725584511026e-06
7.796360130405236e-07,2.688930142880075e-06
7.959777002314978e-07,2.745291822203733e-06
8.126619200091945e-07,2.802834876303173e-06
8.296958520834915e-07,2.861584067592737e-06
8.470868266557403e-07,2.921564677293986e-06
8.648423275731727e-07,2.98280251653793e-06
8.829699955494083e-07,3.045323937689304e-06
9.014776314524917e-07,3.10915584511573e-06
9.20373199661823e-07,3.174325707400172e-06
9.396648314954691e-07,3.240861568776232e-06
9.593608287093148e-07,3.308792061340604e-06
9.794696670695385e-07,3.378146417154504e-06
1e-06,3.448954481344302e-06
1.020960662306047e-06,3.521246724313976e-06
1.042360673976401e-06,3.595054255067787e-06
1.064209244064725e-06,3.670408834977046e-06
1.086515774652537e-06,3.747342890991767e-06
1.109289864895223e-06,3.825889529629478e-06
1.132541315152813e-06,3.906082551408119e-06
1.156280131207375e-06,3.987956465500986e-06
1.180516528568805e-06,4.07154650405861e-06
1.205260936870841e-06,4.156888638084943e-06
1.230524004359262e-06,4.244019592092307e-06
1.256316602474121e-06,4.332976860865756e-06
1.28264983052806e-06,4.423798724784156e-06
1.309535020482668e-06,4.516524266584554e-06
1.336983741824945e-06,4.611193388237567e-06
1.365007806546014e-06,4.707846828155837e-06
1.393619274224143e-06,4.806526178513515e-06
1.422830457214352e-06,4.907273903453913e-06
1.452653925946781e-06,5.010133356853075e-06
1.483102514336103e-06,5.115148801748681e-06
1.514189325304352e-06,5.222365428436682e-06
1.545927736419479e-06,5.331829374788377e-06
1.57833140565212e-06,5.443587745568301e-06
1.61141427725302e-06,5.557688632973345e-06
1.645190587753661e-06,5.674181137171885e-06
1.679674872092653e-06,5.793115387286996e-06
1.714881969870541e-06,5.914542563600911e-06
1.750827031735727e-06,6.038514918649263e-06
1.787525525904235e-06,6.165085800535763e-06
1.82499324481615e-06,6.294309675358711e-06
1.86324631193156e-06,6.426242150969763e-06
1.902301188668946e-06,6.560940000732707e-06
1.942174681489028e-06,6.698461187948368e-06
1.982883949127071e-06,6.838864890723606e-06
2.024446509976802e-06,6.98221152783951e-06
2.066880249629082e-06,7.128562784175507e-06
2.110203428568597e-06,7.27798163768778e-06
2.154434690031886e-06,7.430532386276667e-06
2.199593068030075e-06,7.586280675653256e-06
2.245697995539772e-06,7.745293527205988e-06
2.292769312865649e-06,7.907639367421559e-06
2.340827276178294e-06,8.07338805675073e-06
2.389892566231052e-06,8.242610920028426e-06
2.43998629725955e-06,8.415380777115899e-06
2.491130026067786e-06,8.591771973986972e-06
2.543345761304648e-06,8.771860415035526e-06
2.596655972934872e-06,8.955723595716059e-06
2.651083601908542e-06,9.143440635517308e-06
2.706652070033241e-06,9.33509231249019e-06
2.763385290053167e-06,9.530761097553686e-06
2.821307675939471e-06,9.730531190466074e-06
2.880444153396298e-06,9.934488555685128e-06
2.940820170587067e-06,1.014272095956059e-05
3.002461709085549e-06,1.035531800763767e-05
3.065395295056524e-06,1.057237118406995e-05
3.129648010670751e-06,1.079397389025516e-05
3.195247505759214e-06,1.102022148524728e-05
3.262222009711673e-06,1.125121132683482e-05
3.330600343624589e-06,1.148704281350721e-05
3.400411932703702e-06,1.172781742686535e-05
3.47168681892656e-06,1.19736387759195e-05
3.544455673970436e-06,1.222461264083208e-05
3.618749812411284e-06,1.24808470191029e-05
3.694601205199302e-06,1.274245217208758e-05
3.772042493416993e-06,1.300954067162685e-05
3.851107002325569e-06,1.328222744945151e-05
3.93182875570577e-06,1.356062984603223e-05
4.014242490499326e-06,1.384486766120574e-05
4.098383671757261e-06,1.413506320591118e-05
4.184288507901576e-06,1.443134135459267e-05
4.271993966306777e-06,1.47338295989341e-05
4.361537789208005e-06,1.504265810281513e-05
4.45295850994266e-06,1.535795975826648e-05
4.5462954695324e-06,1.567987024264639e-05
4.641588833612773e-06,1.600852807714936e-05
4.738879609717651e-06,1.634407468598109e-05
4.838209664925957e-06,1.668665445786477e-05
4.939621743878326e-06,1.70364148076585e-05
5.043159487171359e-06,1.7393506239749e-05
5.148867450137487e-06,1.775808241322174e-05
5.25679112201842e-06,1.81303002075861e-05
5.366976945540476e-06,1.851031979061002e-05
5.479472336900293e-06,1.889830468670972e-05
5.594325706169378e-06,1.929442184789298e-05
5.711586478126423e-06,1.969884172525749e-05
5.831305113526219e-06,2.011173834237656e-05
5.95353313081437e-06,2.053328937023924e-05
6.078323128297237e-06,2.096367620341155e-05
6.205728806776501e-06,2.140308403864033e-05
6.335804992658241e-06,2.185170195379005e-05
6.468607661546321e-06,2.230972298999934e-05
6.604193962330305e-06,2.277734423405953e-05
6.742622241778349e-06,2.325476690345774e-05
6.883952069645496e-06,2.374219643308528e-05
7.028244264308338e-06,2.42398425633894e-05
7.175560918936921e-06,2.474791943074539e-05
7.32596542821523e-06,2.526664565927206e-05
7.479522515621829e-06,2.579624445553375e-05
7.636298261282242e-06,2.633694370401951e-05
7.796360130405221e-06,2.688897606528684e-05
7.959777002314978e-06,2.745257907599274e-05
8.126619200091945e-06,2.802799525136734e-05
8.296958520834915e-06,2.861547218924176e-05
8.470868266557402e-06,2.921526267674057e-05
8.648423275731709e-06,2.982762479908363e-05
8.829699955494083e-06,3.045282205005329e-05
9.014776314524917e-06,3.109112344634735e-05
9.20373199661823e-06,3.174280364226512e-05
9.396648314954691e-06,3.240814304861228e-05
9.593608287093147e-06,3.308742795282704e-05
9.794696670695386e-06,3.378095064243691e-05
1e-05,3.448900953073597e-05
1.020960662306048e-05,3.521190928501561e-05
1.042360673976401e-05,3.594996095790393e-05
1.064209244064725e-05,3.670348212059249e-05
1.086515774652537e-05,3.747279700017092e-05
1.109289864895223e-05,3.82582366185158e-05
1.132541315152813e-05,3.90601389349543e-05
1.156280131207375e-05,3.987884899159244e-05
1.180516528568806e-05,4.071471906186286e-05
1.205260936870841e-05,4.156810880140416e-05
1.230524004359262e-05,4.243938540382519e-05
1.256316602474121e-05,4.33289237576906e-05
1.28264983052806e-05,4.423710660828029e-05
1.309535020482668e-05,4.516432472190246e-05
1.336983741824945e-05,4.611097705431444e-05
1.365007806546014e-05,4.707747092203007e-05
1.393619274224143e-05,4.806422217762396e-05
1.422830457214352e-05,4.907165538847735e-05
1.452653925946781e-05,5.010020401952087e-05
1.483102514336103e-05,5.115031061964093e-05
1.514189325304352e-05,5.222242701197199e-05
1.545927736419479e-05,5.331701448796355e-05
1.578331405652116e-05,5.443454400633208e-05
1.61141427725302e-05,5.55754963951216e-05
1.645190587753661e-05,5.674036255842729e-05
1.679674872092653e-05,5.792964368822595e-05
1.714881969870541e-05,5.914385147887113e-05
1.750827031735727e-05,6.03835083479165e-05
1.787525525904236e-05,6.164914766038088e-05
1.82499324481615e-05,6.294131395856439e-05
1.86324631193156e-05,6.42605631954174e-05
1.902301188668946e-05,6.560746297445963e-05
1.942174681489028e-05,6.698259279314112e-05
1.982883949127071e-05,6.838654429264235e-05
2.024446509976802e-05,6.981992151178229e-05
2.066880249629082e-05,7.128334114703261e-05
2.110203428568597e-05,7.277743281752791e-05
2.154434690031887e-05,7.430283933573811e-05
2.199593068030075e-05,7.586021698424705e-05
2.245697995539772e-05,7.745023579730503e-05
2.292769312865649e-05,7.90735798493758e-05
2.340827276178294e-05,8.073094754901255e-05
2.389892566231053e-05,8.242305193917332e-05
2.43998629725955e-05,8.415062100408655e-05
2.491130026067786e-05,8.591439798144584e-05
2.543345761304648e-05,8.771514168282035e-05
2.596655972934872e-05,8.955362681906109e-05
2.651083601908542e-05,9.143064433414505e-05
2.706652070033241e-05,9.334700174445931e-05
2.763385290053167e-05,9.530352348618987e-05
2.821307675939471e-05,9.730105126992683e-05
2.880444153396298e-05,9.934044444215306e-05
2.940820170587067e-05,0.0001014225803547264
3.002461709085549e-05,0.0001035483547421334
3.065395295056524e-05,0.0001057186821060707
3.12964801067075e-05,0.000107934496109019
3.195247505759214e-05,0.0001101967499752554
3.262222009711673e-05,0.0001125064169004153
3.330600343624589e-05,0.0001148644904699347
3.400411932703703e-05,0.0001172719850860426
3.471686818926559e-05,0.0001197299364036342
3.544455673970435e-05,0.0001222394017751371
3.618749812411284e-05,0.0001248014607053705
3.694601205199302e-05,0.0001274172153148401
3.772042493416993e-05,0.0001300877908135822
3.851107002325569e-05,0.0001328143359848877
3.93182875570577e-05,0.0001355980236783516
4.014242490499326e-05,0.0001384400513142481
4.098383671757261e-05,0.0001413416413975632
4.184288507901576e-05,0.0001443040420439079
4.271993966306776e-05,0.0001473285275148672
4.361537789208006e-05,0.0001504163987658957
4.45295850994266e-05,0.0001535689840052035
4.5462954695324e-05,0.0001567876392641887
4.641588833612772e-05,0.0001600737489796389
4.738879609717651e-05,0.0001634287265890322
4.838209664925957e-05,0.0001668540151369413
4.939621743878326e-05,0.0001703510878955372
5.043159487171359e-05,0.0001739214489963059
5.148867450137487e-05,0.0001775666340771975
5.256791122018419e-05,0.0001812882109410996
5.366976945540476e-05,0.0001850877802298534
5.479472336900293e-05,0.0001889669761107049
5.594325706169377e-05,0.0001929274669790759
5.711586478126424e-05,0.0001969709561738808
5.831305113526218e-05,0.0002010991827096076
5.95353313081437e-05,0.0002053139220222766
6.078323128297237e-05,0.000209616986732386
6.2057288067765e-05,0.0002140102274221789
6.335804992658241e-05,0.0002184955334306737
6.468607661546321e-05,0.0002230748336643495
6.604193962330305e-05,0.0002277500974252611
6.742622241778349e-05,0.0002325233352558076
6.883952069645496e-05,0.0002373965998021532
7.028244264308338e-05,0.0002423719866947449
7.175560918936922e-05,0.0002474516354474821
7.32596542821523e-05,0.000252637730376204
7.479522515621829e-05,0.0002579325015353851
7.636298261282242e-05,0.0002633382256753691
7.79636013040522e-05,0.0002688572272186995
7.959777002314978e-05,0.0002744918792576545
8.126619200091945e-05,0.0002802446045718776
8.296958520834916e-05,0.0002861178766677686
8.470868266557403e-05,0.0002921142208391903
8.648423275731709e-05,0.0002982362152508244
8.829699955494083e-05,0.0003044864920431767
9.014776314524917e-05,0.0003108677384617842
9.203731996618231e-05,0.0003173826980094052
