#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
1.750827031735723e-07,2.636258902288802e-07
1.787525525904236e-07,2.69151662735112e-07
1.824993244816151e-07,2.747932590363433e-07
1.86324631193156e-07,2.805531069682843e-07
1.902301188668946e-07,2.864336849928151e-07
1.942174681489024e-07,2.924375238633203e-07
1.982883949127071e-07,2.985672071798007e-07
2.024446509976802e-07,3.04825372610118e-07
2.066880249629082e-07,3.112147133332854e-07
2.110203428568597e-07,3.177379788166235e-07
2.154434690031882e-07,3.243979761480276e-07
2.199593068030075e-07,3.311975714792581e-07
2.245697995539772e-07,3.381396908030965e-07
2.292769312865649e-07,3.45227321396635e-07
2.340827276178294e-07,3.524635134866116e-07
2.389892566231048e-07,3.598513808045212e-07
2.43998629725955e-07,3.673941026960392e-07
2.491130026067786e-07,3.750949250092006e-07
2.543345761304648e-07,3.829571615376892e-07
2.596655972934872e-07,3.909841956861726e-07
2.651083601908536e-07,3.991794816915473e-07
2.706652070033241e-07,4.075465463992956e-07
2.763385290053167e-07,4.16088990151664e-07
2.82130767593947e-07,4.248104890081095e-07
2.880444153396298e-07,4.337147962996113e-07
2.940820170587061e-07,4.428057437388944e-07
3.002461709085549e-07,4.520872433078083e-07
3.065395295056524e-07,4.615632891447063e-07
3.12964801067075e-07,4.712379590987581e-07
3.195247505759214e-07,4.811154163952835e-07
3.262222009711673e-07,4.911999117451771e-07
3.330600343624589e-07,5.014957845661527e-07
3.400411932703703e-07,5.120074657583018e-07
3.471686818926559e-07,5.227394784812489e-07
3.544455673970435e-07,5.336964412627765e-07
3.618749812411284e-07,5.448830691090478e-07
3.694601205199302e-07,5.563041759470977e-07
3.772042493416994e-07,5.679646766232338e-07
3.851107002325569e-07,5.798695889014382e-07
3.93182875570577e-07,5.920240359058582e-07
4.014242490499326e-07,6.044332481192072e-07
4.098383671757261e-07,6.171025653811668e-07
4.184288507901585e-07,6.300374397749664e-07
4.271993966306776e-07,6.432434375147622e-07
4.361537789208006e-07,6.567262416101727e-07
4.45295850994266e-07,6.704916539757022e-07
4.5462954695324e-07,6.84545598317321e-07
4.641588833612782e-07,6.98894122352911e-07
4.738879609717651e-07,7.135434009208907e-07
4.838209664925957e-07,7.284997376455493e-07
4.939621743878326e-07,7.43769569044872e-07
5.043159487171359e-07,7.593594658628078e-07
5.148867450137498e-07,7.752761370660721e-07
5.25679112201842e-07,7.915264318425486e-07
5.366976945540476e-07,8.081173433760469e-07
5.479472336900293e-07,8.250560111777716e-07
5.594325706169378e-07,8.423497243059686e-07
5.711586478126435e-07,8.600059248076164e-07
5.831305113526218e-07,8.780322107160288e-07
5.95353313081437e-07,8.964363391594787e-07
6.078323128297237e-07,9.152262299139124e-07
6.205728806776501e-07,9.344099688446406e-07
6.335804992658255e-07,9.539958113480296e-07
6.468607661546321e-07,9.739921856821709e-07
6.604193962330305e-07,9.944076968526616e-07
6.742622241778349e-07,1.015251130165318e-06
6.883952069645496e-07,1.036531455222978e-06
7.028244264308353e-07,1.058257829478215e-06
7.175560918936921e-07,1.08043960256321e-06
7.32596542821523e-07,1.103086319731439e-06
7.479522515621828e-07,1.126207726520612e-06
7.636298261282241e-07,1.149813772749475e-06
7.796360130405236e-07,1.173914616847682e-06
7.959777002314978e-07,1.198520629963618e-06
8.126619200091945e-07,1.223642400738356e-06
8.296958520834915e-07,1.249290739857578e-06
8.470868266557403e-07,1.27547668449246e-06
8.648423275731727e-07,1.302211503184658e-06
8.829699955494083e-07,1.329506700620264e-06
9.014776314524917e-07,1.357374022625812e-06
9.20373199661823e-07,1.385825461497348e-06
9.396648314954691e-07,1.414873260441318e-06
9.593608287093148e-07,1.444529919680804e-06
9.794696670695385e-07,1.474808201118449e-06
1e-06,1.505721134553717e-06
1.020960662306047e-06,1.537282022567865e-06
1.042360673976401e-06,1.569504446519154e-06
1.064209244064725e-06,1.602402272871117e-06
1.086515774652537e-06,1.635989658299586e-06
1.109289864895223e-06,1.670281056465051e-06
1.132541315152813e-06,1.705291223785821e-06
1.156280131207375e-06,1.741035226210386e-06
1.180516528568805e-06,1.777528445212617e-06
